Prefijo,Componentes_CHL,Modelos,Fenotipos,Heredabilidad
CPBrote,C,BRR,CPBrote.C,0.121418805749148
CPBrote,C,BRR,CPBrote.C,0.102229896476312
CPBrote,C,BRR,CPBrote.C,0.114091187764893
CPBrote,C,BRR,CPBrote.C,0.112295705268477
CPBrote,C,BRR,CPBrote.C,0.1396870910224
CPBrote,C,BRR,CPBrote.C,0.137538193604095
CPBrote,C,BRR,CPBrote.C,0.134631065056638
CPBrote,C,BRR,CPBrote.C,0.144096618756138
CPBrote,C,BRR,CPBrote.C,0.15253607494056
CPBrote,C,BRR,CPBrote.C,0.14111939485499
CPBrote,C,BRR,CPBrote.C,0.148796772252507
CPBrote,C,BRR,CPBrote.C,0.16443596247717
CPBrote,C,BRR,CPBrote.C,0.197614556707008
CPBrote,C,BRR,CPBrote.C,0.165253539989791
CPBrote,C,BRR,CPBrote.C,0.171497782677255
CPBrote,C,BRR,CPBrote.C,0.146545143574283
CPBrote,C,BRR,CPBrote.C,0.129088602756751
CPBrote,C,BRR,CPBrote.C,0.154632613224517
CPBrote,C,BRR,CPBrote.C,0.143006009964855
CPBrote,C,BRR,CPBrote.C,0.136492153479569
CPBrote,C,BRR,CPBrote.C,0.177177433101212
CPBrote,C,BRR,CPBrote.C,0.146391293811502
CPBrote,C,BRR,CPBrote.C,0.161426219097888
CPBrote,C,BRR,CPBrote.C,0.161050136184104
CPBrote,C,BRR,CPBrote.C,0.158054053132926
CPBrote,C,BRR,CPBrote.C,0.167943999375974
CPBrote,C,BRR,CPBrote.C,0.135043239955508
CPBrote,C,BRR,CPBrote.C,0.107138430459126
CPBrote,C,BRR,CPBrote.C,0.130116857933556
CPBrote,C,BRR,CPBrote.C,0.120469066704785
CPBrote,C,BRR,CPBrote.C,0.14206148592809
CPBrote,C,BRR,CPBrote.C,0.137005434859511
CPBrote,C,BRR,CPBrote.C,0.0908944295539111
CPBrote,C,BRR,CPBrote.C,0.0898083535855803
CPBrote,C,BRR,CPBrote.C,0.089714864631325
CPBrote,C,BRR,CPBrote.C,0.0928234245874525
CPBrote,C,BRR,CPBrote.C,0.0851850758302653
CPBrote,C,BRR,CPBrote.C,0.0706290541968186
CPBrote,C,BRR,CPBrote.C,0.0780853965475236
CPBrote,C,BRR,CPBrote.C,0.0880281073568018
CPBrote,C,BRR,CPBrote.C,0.0751470868485097
CPBrote,C,BRR,CPBrote.C,0.0836510018546555
CPBrote,C,BRR,CPBrote.C,0.0884219728605495
CPBrote,C,BRR,CPBrote.C,0.0691356418219866
CPBrote,C,BRR,CPBrote.C,0.107014972053203
CPBrote,C,BRR,CPBrote.C,0.113654820821001
CPBrote,C,BRR,CPBrote.C,0.103157950181724
CPBrote,C,BRR,CPBrote.C,0.104077518699193
CPBrote,C,BRR,CPBrote.C,0.100891443848266
CPBrote,C,BRR,CPBrote.C,0.0907576385921673
CPBrote,C,BRR,CPBrote.C,0.108393573626077
CPBrote,C,BRR,CPBrote.C,0.106683544337507
CPBrote,C,BRR,CPBrote.C,0.143252564134481
CPBrote,C,BRR,CPBrote.C,0.115694998170718
CPBrote,C,BRR,CPBrote.C,0.104963302973927
CPBrote,C,BRR,CPBrote.C,0.101439365397893
CPBrote,C,BRR,CPBrote.C,0.105582544535936
CPBrote,C,BRR,CPBrote.C,0.131673873960623
CPBrote,C,BRR,CPBrote.C,0.140713387092345
CPBrote,C,BRR,CPBrote.C,0.117236917391488
CPBrote,C,BRR,CPBrote.C,0.10973279235552
CPBrote,C,BRR,CPBrote.C,0.114248801021334
CPBrote,C,BRR,CPBrote.C,0.110732110601606
CPBrote,C,BRR,CPBrote.C,0.120201623380181
CPBrote,C,BRR,CPBrote.C,0.112503762307131
CPBrote,C,BRR,CPBrote.C,0.115526098897558
CPBrote,C,BRR,CPBrote.C,0.110431867903975
CPBrote,C,BRR,CPBrote.C,0.138105185659537
CPBrote,C,BRR,CPBrote.C,0.136985731799016
CPBrote,C,BRR,CPBrote.C,0.170269765464088
CPBrote,C,BRR,CPBrote.C,0.165462210756894
CPBrote,C,BRR,CPBrote.C,0.194337109847937
CPBrote,C,BRR,CPBrote.C,0.214774162943055
CPBrote,C,BRR,CPBrote.C,0.198229879433209
CPBrote,C,BRR,CPBrote.C,0.191157185001312
CPBrote,C,BRR,CPBrote.C,0.165340201019748
CPBrote,C,BRR,CPBrote.C,0.159796602165062
CPBrote,C,BRR,CPBrote.C,0.17349844428026
CPBrote,C,BRR,CPBrote.C,0.15572543833495
CPBrote,C,BRR,CPBrote.C,0.166539122784347
CPBrote,C,BRR,CPBrote.C,0.152982372573472
CPBrote,C,BRR,CPBrote.C,0.153000817321255
CPBrote,C,BRR,CPBrote.C,0.155023309070399
CPBrote,C,BRR,CPBrote.C,0.137093958151098
CPBrote,C,BRR,CPBrote.C,0.161455443739863
CPBrote,C,BRR,CPBrote.C,0.131589430398084
CPBrote,C,BRR,CPBrote.C,0.174460533426265
CPBrote,C,BRR,CPBrote.C,0.160211998546895
CPBrote,C,BRR,CPBrote.C,0.202588514760198
CPBrote,C,BRR,CPBrote.C,0.163791414973955
CPBrote,C,BRR,CPBrote.C,0.168220868156556
CPBrote,C,BRR,CPBrote.C,0.170105910253443
CPBrote,C,BRR,CPBrote.C,0.134737801982637
CPBrote,C,BRR,CPBrote.C,0.156146048955173
CPBrote,C,BRR,CPBrote.C,0.134701478075313
CPBrote,C,BRR,CPBrote.C,0.120026970745739
CPBrote,C,BRR,CPBrote.C,0.140773277655712
CPBrote,C,BRR,CPBrote.C,0.151014158791136
CPBrote,C,BRR,CPBrote.C,0.156765632403479
CPBrote,C,BRR,CPBrote.C,0.135699311340273
CPBrote,C,BRR,CPBrote.C,0.142542974212312
CPBrote,C,BRR,CPBrote.C,0.16300322144791
CPBrote,C,BRR,CPBrote.C,0.177951614355928
CPBrote,C,BRR,CPBrote.C,0.195193755949299
CPBrote,C,BRR,CPBrote.C,0.196865120283632
CPBrote,C,BRR,CPBrote.C,0.221272070648558
CPBrote,C,BRR,CPBrote.C,0.184104279154923
CPBrote,C,BRR,CPBrote.C,0.146087993415459
CPBrote,C,BRR,CPBrote.C,0.134581689626071
CPBrote,C,BRR,CPBrote.C,0.187486152588251
CPBrote,C,BRR,CPBrote.C,0.231667803043785
CPBrote,C,BRR,CPBrote.C,0.219325588892667
CPBrote,C,BRR,CPBrote.C,0.223688879028018
CPBrote,C,BRR,CPBrote.C,0.188161629402566
CPBrote,C,BRR,CPBrote.C,0.226944147791019
CPBrote,C,BRR,CPBrote.C,0.215543186614548
CPBrote,C,BRR,CPBrote.C,0.191419732548538
CPBrote,C,BRR,CPBrote.C,0.161647850678963
CPBrote,C,BRR,CPBrote.C,0.190425717049039
CPBrote,C,BRR,CPBrote.C,0.171335478280733
CPBrote,C,BRR,CPBrote.C,0.16194776921319
CPBrote,C,BRR,CPBrote.C,0.179249857804177
CPBrote,C,BRR,CPBrote.C,0.172732392902115
CPBrote,C,BRR,CPBrote.C,0.17800788688757
CPBrote,C,BRR,CPBrote.C,0.18593540341758
CPBrote,C,BRR,CPBrote.C,0.169130646918192
CPBrote,C,BRR,CPBrote.C,0.116777700052619
CPBrote,C,BRR,CPBrote.C,0.120281077044846
CPBrote,C,BRR,CPBrote.C,0.154340431003282
CPBrote,C,BRR,CPBrote.C,0.125730962416978
CPBrote,C,BRR,CPBrote.C,0.141802268134437
CPBrote,C,BRR,CPBrote.C,0.130385623070412
CPBrote,C,BRR,CPBrote.C,0.115642508544538
CPBrote,C,BRR,CPBrote.C,0.167939474680953
CPBrote,C,BRR,CPBrote.C,0.128321327689857
CPBrote,C,BRR,CPBrote.C,0.150276160449828
CPBrote,C,BRR,CPBrote.C,0.13934280352058
CPBrote,C,BRR,CPBrote.C,0.14673185744815
CPBrote,C,BRR,CPBrote.C,0.123050967384992
CPBrote,C,BRR,CPBrote.C,0.115918548829855
CPBrote,C,BRR,CPBrote.C,0.133595162074828
CPBrote,C,BRR,CPBrote.C,0.115216401639653
CPBrote,C,BRR,CPBrote.C,0.0983825086949329
CPBrote,C,BRR,CPBrote.C,0.123460505515647
CPBrote,C,BRR,CPBrote.C,0.143219581942511
CPBrote,C,BRR,CPBrote.C,0.142951340111494
CPBrote,C,BRR,CPBrote.C,0.131112020931756
CPBrote,C,BRR,CPBrote.C,0.114633783914773
CPBrote,C,BRR,CPBrote.C,0.134255546773077
CPBrote,C,BRR,CPBrote.C,0.152994635289235
CPBrote,C,BRR,CPBrote.C,0.120611782529511
CPBrote,C,BRR,CPBrote.C,0.124832297240072
CPBrote,C,BRR,CPBrote.C,0.0926264761930446
CPBrote,C,BRR,CPBrote.C,0.135583787683573
CPBrote,C,BRR,CPBrote.C,0.133898925670393
CPBrote,C,BRR,CPBrote.C,0.157655652539834
CPBrote,C,BRR,CPBrote.C,0.120987892319555
CPBrote,C,BRR,CPBrote.C,0.125768947901035
CPBrote,C,BRR,CPBrote.C,0.11523358736484
CPBrote,C,BRR,CPBrote.C,0.119942804078131
CPBrote,C,BRR,CPBrote.C,0.116011939041758
CPBrote,C,BRR,CPBrote.C,0.131411356303229
CPBrote,C,BRR,CPBrote.C,0.13069314944642
CPBrote,C,BRR,CPBrote.C,0.131213795733822
CPBrote,C,BRR,CPBrote.C,0.175943715556911
CPBrote,C,BRR,CPBrote.C,0.17664183252334
CPBrote,C,BRR,CPBrote.C,0.169967665636797
CPBrote,C,BRR,CPBrote.C,0.143401401472523
CPBrote,C,BRR,CPBrote.C,0.154350109138988
CPBrote,C,BRR,CPBrote.C,0.106661179473681
CPBrote,C,BRR,CPBrote.C,0.0924209134057404
CPBrote,C,BRR,CPBrote.C,0.116029302795483
CPBrote,C,BRR,CPBrote.C,0.121697238410806
CPBrote,C,BRR,CPBrote.C,0.131168222077731
CPBrote,C,BRR,CPBrote.C,0.150789904689853
CPBrote,C,BRR,CPBrote.C,0.144002677745349
CPBrote,C,BRR,CPBrote.C,0.147161890844653
CPBrote,C,BRR,CPBrote.C,0.14848799159383
CPBrote,C,BRR,CPBrote.C,0.142542008119974
CPBrote,C,BRR,CPBrote.C,0.175420948344189
CPBrote,C,BRR,CPBrote.C,0.133130018946533
CPBrote,C,BRR,CPBrote.C,0.135696617910573
CPBrote,C,BRR,CPBrote.C,0.142295755421735
CPBrote,C,BRR,CPBrote.C,0.172507506750072
CPBrote,C,BRR,CPBrote.C,0.190628827090187
CPBrote,C,BRR,CPBrote.C,0.158185502627039
CPBrote,C,BRR,CPBrote.C,0.181765225029373
CPBrote,C,BRR,CPBrote.C,0.174123375739902
CPBrote,C,BRR,CPBrote.C,0.193981688473697
CPBrote,C,BRR,CPBrote.C,0.229097990625097
CPBrote,C,BRR,CPBrote.C,0.210313089205416
CPBrote,C,BRR,CPBrote.C,0.220485360187981
CPBrote,C,BRR,CPBrote.C,0.241900630369537
CPBrote,C,BRR,CPBrote.C,0.228510235556783
CPBrote,C,BRR,CPBrote.C,0.159489619651827
CPBrote,C,BRR,CPBrote.C,0.14216917127938
CPBrote,C,BRR,CPBrote.C,0.193592857001484
CPBrote,C,BRR,CPBrote.C,0.16818311736624
CPBrote,C,BRR,CPBrote.C,0.209869435390263
CPBrote,C,BRR,CPBrote.C,0.268700472615515
CPBrote,C,BRR,CPBrote.C,0.207760171750275
CPBrote,C,BRR,CPBrote.C,0.200954348386574
CPBrote,C,BRR,CPBrote.C,0.202681502565966
CPBrote,C,BRR,CPBrote.C,0.209831916077446
CPBrote,C,BRR,CPBrote.C,0.253329262292513
CPBrote,C,BRR,CPBrote.C,0.245962512373506
CPBrote,C,BRR,CPBrote.C,0.276848023756255
CPBrote,C,BRR,CPBrote.C,0.274241005623521
CPBrote,C,BRR,CPBrote.C,0.330692102965475
CPBrote,C,BRR,CPBrote.C,0.234648408813865
CPBrote,C,BRR,CPBrote.C,0.232998614782617
CPBrote,C,BRR,CPBrote.C,0.2598156584776
CPBrote,C,BRR,CPBrote.C,0.279173347338969
CPBrote,C,BRR,CPBrote.C,0.24754272641187
CPBrote,C,BRR,CPBrote.C,0.216826124818957
CPBrote,C,BRR,CPBrote.C,0.196585105474894
CPBrote,C,BRR,CPBrote.C,0.207383597462771
CPBrote,C,BRR,CPBrote.C,0.173386621348446
CPBrote,C,BRR,CPBrote.C,0.175995911419626
CPBrote,C,BRR,CPBrote.C,0.200148497795946
CPBrote,C,BRR,CPBrote.C,0.173444724649663
CPBrote,C,BRR,CPBrote.C,0.142182970492314
CPBrote,C,BRR,CPBrote.C,0.11958190419902
CPBrote,C,BRR,CPBrote.C,0.152644201830756
CPBrote,C,BRR,CPBrote.C,0.158613408536733
CPBrote,C,BRR,CPBrote.C,0.174290816931148
CPBrote,C,BRR,CPBrote.C,0.154896799300023
CPBrote,C,BRR,CPBrote.C,0.173951712933251
CPBrote,C,BRR,CPBrote.C,0.194353349079116
CPBrote,C,BRR,CPBrote.C,0.254749516664557
CPBrote,C,BRR,CPBrote.C,0.259981548809863
CPBrote,C,BRR,CPBrote.C,0.20523709722265
CPBrote,C,BRR,CPBrote.C,0.206550429187212
CPBrote,C,BRR,CPBrote.C,0.21173431582357
CPBrote,C,BRR,CPBrote.C,0.183093860423712
CPBrote,C,BRR,CPBrote.C,0.172515795263793
CPBrote,C,BRR,CPBrote.C,0.185960642047828
CPBrote,C,BRR,CPBrote.C,0.243669006533772
CPBrote,C,BRR,CPBrote.C,0.238280420423326
CPBrote,C,BRR,CPBrote.C,0.243423784080377
CPBrote,C,BRR,CPBrote.C,0.212121154156243
CPBrote,C,BRR,CPBrote.C,0.210317245890288
CPBrote,C,BRR,CPBrote.C,0.182697623333291
CPBrote,C,BRR,CPBrote.C,0.199701469101918
CPBrote,C,BRR,CPBrote.C,0.208329508877025
CPBrote,C,BRR,CPBrote.C,0.196335691948975
CPBrote,C,BRR,CPBrote.C,0.205170496839964
CPBrote,C,BRR,CPBrote.C,0.19251832151525
CPBrote,C,BRR,CPBrote.C,0.190289542270031
CPBrote,C,BRR,CPBrote.C,0.21218524970808
CPBrote,C,BRR,CPBrote.C,0.186283882243188
CPBrote,C,BRR,CPBrote.C,0.152654560306197
CPBrote,C,BRR,CPBrote.C,0.170158070838718
CPBrote,C,BRR,CPBrote.C,0.22783284192536
CPBrote,C,BRR,CPBrote.C,0.224197217012105
CPBrote,C,BRR,CPBrote.C,0.245745802791972
CPBrote,C,BRR,CPBrote.C,0.227071119326621
CPBrote,C,BRR,CPBrote.C,0.25245679836453
CPBrote,C,BRR,CPBrote.C,0.187325110830982
CPBrote,C,BRR,CPBrote.C,0.236030115740576
CPBrote,C,BRR,CPBrote.C,0.235856018744894
CPBrote,C,BRR,CPBrote.C,0.220203771444758
CPBrote,C,BRR,CPBrote.C,0.20885342295853
CPBrote,C,BRR,CPBrote.C,0.242037416630818
CPBrote,C,BRR,CPBrote.C,0.215418043832642
CPBrote,C,BRR,CPBrote.C,0.216133886301575
CPBrote,C,BRR,CPBrote.C,0.175761649592716
CPBrote,C,BRR,CPBrote.C,0.195179840813112
CPBrote,C,BRR,CPBrote.C,0.162215913978242
CPBrote,C,BRR,CPBrote.C,0.151335373251152
CPBrote,C,BRR,CPBrote.C,0.200371138142293
CPBrote,C,BRR,CPBrote.C,0.213716889044324
CPBrote,C,BRR,CPBrote.C,0.191321721488515
CPBrote,C,BRR,CPBrote.C,0.235356405038797
CPBrote,C,BRR,CPBrote.C,0.267965608551726
CPBrote,C,BRR,CPBrote.C,0.221819843004726
CPBrote,C,BRR,CPBrote.C,0.188968457829228
CPBrote,C,BRR,CPBrote.C,0.210182783337209
CPBrote,C,BRR,CPBrote.C,0.237213461843053
CPBrote,C,BRR,CPBrote.C,0.256090295471904
CPBrote,C,BRR,CPBrote.C,0.250997825754701
CPBrote,C,BRR,CPBrote.C,0.200014470442361
CPBrote,C,BRR,CPBrote.C,0.264528856213287
CPBrote,C,BRR,CPBrote.C,0.2454762862676
CPBrote,C,BRR,CPBrote.C,0.269885439714708
CPBrote,C,BRR,CPBrote.C,0.209483371811857
CPBrote,C,BRR,CPBrote.C,0.248453301981282
CPBrote,C,BRR,CPBrote.C,0.180896588133632
CPBrote,C,BRR,CPBrote.C,0.182695220079568
CPBrote,C,BRR,CPBrote.C,0.18078203262096
CPBrote,C,BRR,CPBrote.C,0.151367760746014
CPBrote,C,BRR,CPBrote.C,0.136131287436694
CPBrote,C,BRR,CPBrote.C,0.165986883665912
CPBrote,C,BRR,CPBrote.C,0.177133215562396
CPBrote,C,BRR,CPBrote.C,0.190199471360862
CPBrote,C,BRR,CPBrote.C,0.188185785801812
CPBrote,C,BRR,CPBrote.C,0.217311614792085
CPBrote,C,BRR,CPBrote.C,0.229810138417804
CPBrote,C,BRR,CPBrote.C,0.263727999379733
CPBrote,C,BRR,CPBrote.C,0.254989298804566
CPBrote,C,BRR,CPBrote.C,0.252734958380181
CPBrote,C,BRR,CPBrote.C,0.202338728728185
CPBrote,C,BRR,CPBrote.C,0.264716011647207
CPBrote,C,BRR,CPBrote.C,0.225389490539808
CPBrote,C,BRR,CPBrote.C,0.241062842196596
CPBrote,C,BRR,CPBrote.C,0.255537317300233
CPBrote,C,BRR,CPBrote.C,0.223909383476783
CPBrote,C,BRR,CPBrote.C,0.290468897293074
CPBrote,C,BRR,CPBrote.C,0.271229128218672
CPBrote,C,BRR,CPBrote.C,0.224707211357154
CPBrote,C,BRR,CPBrote.C,0.262451218047258
CPBrote,C,BRR,CPBrote.C,0.23426715468942
CPBrote,C,BRR,CPBrote.C,0.239850229352527
CPBrote,C,BRR,CPBrote.C,0.268366149926522
CPBrote,C,BRR,CPBrote.C,0.219352540953936
CPBrote,C,BRR,CPBrote.C,0.253128148126757
CPBrote,C,BRR,CPBrote.C,0.254237629708042
CPBrote,C,BRR,CPBrote.C,0.256639951987575
CPBrote,C,BRR,CPBrote.C,0.258241824211036
CPBrote,C,BRR,CPBrote.C,0.235789802970491
CPBrote,C,BRR,CPBrote.C,0.204674184047673
CPBrote,C,BRR,CPBrote.C,0.21561488902733
CPBrote,C,BRR,CPBrote.C,0.264100217545735
CPBrote,C,BRR,CPBrote.C,0.210111627953149
CPBrote,C,BRR,CPBrote.C,0.300788713806476
CPBrote,C,BRR,CPBrote.C,0.259962789993197
CPBrote,C,BRR,CPBrote.C,0.276077512985916
CPBrote,C,BRR,CPBrote.C,0.239413987954783
CPBrote,C,BRR,CPBrote.C,0.281915750293572
CPBrote,C,BRR,CPBrote.C,0.241361002828142
CPBrote,C,BRR,CPBrote.C,0.227748044704859
CPBrote,C,BRR,CPBrote.C,0.264001251178096
CPBrote,C,BRR,CPBrote.C,0.228546492957541
CPBrote,C,BRR,CPBrote.C,0.285848128322985
CPBrote,C,BRR,CPBrote.C,0.250180232999389
CPBrote,C,BRR,CPBrote.C,0.239782395190549
CPBrote,C,BRR,CPBrote.C,0.224908467318774
CPBrote,C,BRR,CPBrote.C,0.248430089608133
CPBrote,C,BRR,CPBrote.C,0.228167838988484
CPBrote,C,BRR,CPBrote.C,0.163296972586252
CPBrote,C,BRR,CPBrote.C,0.184167521869168
CPBrote,C,BRR,CPBrote.C,0.199485957744418
CPBrote,C,BRR,CPBrote.C,0.186436248588869
CPBrote,C,BRR,CPBrote.C,0.218627334070399
CPBrote,C,BRR,CPBrote.C,0.245906517174039
CPBrote,C,BRR,CPBrote.C,0.197420662217197
CPBrote,C,BRR,CPBrote.C,0.168560814941296
CPBrote,C,BRR,CPBrote.C,0.198812589984305
CPBrote,C,BRR,CPBrote.C,0.223687309319246
CPBrote,C,BRR,CPBrote.C,0.223465745042029
CPBrote,C,BRR,CPBrote.C,0.23271661075921
CPBrote,C,BRR,CPBrote.C,0.217676938925678
CPBrote,C,BRR,CPBrote.C,0.204448055395142
CPBrote,C,BRR,CPBrote.C,0.179908660662958
CPBrote,C,BRR,CPBrote.C,0.172093811072257
CPBrote,C,BRR,CPBrote.C,0.185147561770447
CPBrote,C,BRR,CPBrote.C,0.176407472815873
CPBrote,C,BRR,CPBrote.C,0.176127223631696
CPBrote,C,BRR,CPBrote.C,0.12516504958401
CPBrote,C,BRR,CPBrote.C,0.190260468283453
CPBrote,C,BRR,CPBrote.C,0.214672748495004
CPBrote,C,BRR,CPBrote.C,0.170150548205536
CPBrote,C,BRR,CPBrote.C,0.15102720757696
CPBrote,C,BRR,CPBrote.C,0.185908399722027
CPBrote,C,BRR,CPBrote.C,0.169061990968017
CPBrote,C,BRR,CPBrote.C,0.189084208988207
CPBrote,C,BRR,CPBrote.C,0.206292328639432
CPBrote,C,BRR,CPBrote.C,0.17158140172086
CPBrote,C,BRR,CPBrote.C,0.187059580249627
CPBrote,C,BRR,CPBrote.C,0.190331443672027
CPBrote,C,BRR,CPBrote.C,0.16929758860328
CPBrote,C,BRR,CPBrote.C,0.156476431645755
CPBrote,C,BRR,CPBrote.C,0.165709804720799
CPBrote,C,BRR,CPBrote.C,0.176563224932936
CPBrote,C,BRR,CPBrote.C,0.165476898196028
CPBrote,C,BRR,CPBrote.C,0.203661514158353
CPBrote,C,BRR,CPBrote.C,0.215248224238931
CPBrote,C,BRR,CPBrote.C,0.208379334604197
CPBrote,C,BRR,CPBrote.C,0.170623575431406
CPBrote,C,BRR,CPBrote.C,0.1866239496051
CPBrote,C,BRR,CPBrote.C,0.190621666292839
CPBrote,C,BRR,CPBrote.C,0.208634168037169
CPBrote,C,BRR,CPBrote.C,0.221790623168413
CPBrote,C,BRR,CPBrote.C,0.193090798124414
CPBrote,C,BRR,CPBrote.C,0.186166059748457
CPBrote,C,BRR,CPBrote.C,0.190789212785952
CPBrote,C,BRR,CPBrote.C,0.245250713817179
CPBrote,C,BRR,CPBrote.C,0.247360565764884
CPBrote,C,BRR,CPBrote.C,0.283917634064499
CPBrote,C,BRR,CPBrote.C,0.276997428677715
CPBrote,C,BRR,CPBrote.C,0.270282111128856
CPBrote,C,BRR,CPBrote.C,0.261258359585125
CPBrote,C,BRR,CPBrote.C,0.218090122018644
CPBrote,C,BRR,CPBrote.C,0.256003129956493
CPBrote,C,BRR,CPBrote.C,0.221925601843338
CPBrote,C,BRR,CPBrote.C,0.207358211232615
CPBrote,C,BRR,CPBrote.C,0.224892281747709
CPBrote,C,BRR,CPBrote.C,0.236716843621564
CPBrote,C,BRR,CPBrote.C,0.222796747197517
CPBrote,C,BRR,CPBrote.C,0.192742297853319
CPBrote,C,BRR,CPBrote.C,0.200464142723198
CPBrote,C,BRR,CPBrote.C,0.272607106153491
CPBrote,C,BRR,CPBrote.C,0.255509828519617
CPBrote,C,BRR,CPBrote.C,0.231831397199768
CPBrote,C,BRR,CPBrote.C,0.259532030456201
CPBrote,C,BRR,CPBrote.C,0.244083047562857
CPBrote,C,BRR,CPBrote.C,0.245871229499763
CPBrote,C,BRR,CPBrote.C,0.251654378349297
CPBrote,C,BRR,CPBrote.C,0.214168494527178
CPBrote,C,BRR,CPBrote.C,0.218959415971874
CPBrote,C,BRR,CPBrote.C,0.219011319745137
CPBrote,C,BRR,CPBrote.C,0.225703735698513
CPBrote,C,BRR,CPBrote.C,0.172901376477718
CPBrote,C,BRR,CPBrote.C,0.180414832841718
CPBrote,C,BRR,CPBrote.C,0.235718500632177
CPBrote,C,BRR,CPBrote.C,0.271085009943844
CPBrote,C,BRR,CPBrote.C,0.220537138748445
CPBrote,C,BRR,CPBrote.C,0.215197162885007
CPBrote,C,BRR,CPBrote.C,0.223744417665556
CPBrote,C,BRR,CPBrote.C,0.215259567269745
CPBrote,C,BRR,CPBrote.C,0.224624753196387
CPBrote,C,BRR,CPBrote.C,0.241526340631112
CPBrote,C,BRR,CPBrote.C,0.213778587670966
CPBrote,C,BRR,CPBrote.C,0.278025237923743
CPBrote,C,BRR,CPBrote.C,0.203170000869068
CPBrote,C,BRR,CPBrote.C,0.29221070586719
CPBrote,C,BRR,CPBrote.C,0.248459867984709
CPBrote,C,BRR,CPBrote.C,0.253050359616526
CPBrote,C,BRR,CPBrote.C,0.340004041504705
CPBrote,C,BRR,CPBrote.C,0.219115597795296
CPBrote,C,BRR,CPBrote.C,0.251359081641528
CPBrote,C,BRR,CPBrote.C,0.251697748555458
CPBrote,C,BRR,CPBrote.C,0.284743433457698
CPBrote,C,BRR,CPBrote.C,0.306141175129557
CPBrote,C,BRR,CPBrote.C,0.284286442762431
CPBrote,C,BRR,CPBrote.C,0.263026872077136
CPBrote,C,BRR,CPBrote.C,0.325036372178397
CPBrote,C,BRR,CPBrote.C,0.349807527514766
CPBrote,C,BRR,CPBrote.C,0.30688727950177
CPBrote,C,BRR,CPBrote.C,0.288641138359492
CPBrote,C,BRR,CPBrote.C,0.223761746408693
CPBrote,C,BRR,CPBrote.C,0.389922239088811
CPBrote,C,BRR,CPBrote.C,0.333864299656243
CPBrote,C,BRR,CPBrote.C,0.414884838200453
CPBrote,C,BRR,CPBrote.C,0.349203828436838
