Prefijo,CHL_Components,Modelos,Fenotipos,Heritability
PCFlower,C,BRR,PCFlower.C,0.315653051433343
PCFlower,C,BRR,PCFlower.C,0.284786982018411
PCFlower,C,BRR,PCFlower.C,0.269744701366606
PCFlower,C,BRR,PCFlower.C,0.280520397981339
PCFlower,C,BRR,PCFlower.C,0.244365892772836
PCFlower,C,BRR,PCFlower.C,0.312392604634979
PCFlower,C,BRR,PCFlower.C,0.334855161476626
PCFlower,C,BRR,PCFlower.C,0.335576013159552
PCFlower,C,BRR,PCFlower.C,0.31610940491655
PCFlower,C,BRR,PCFlower.C,0.317801019153504
PCFlower,C,BRR,PCFlower.C,0.264518683103914
PCFlower,C,BRR,PCFlower.C,0.333579022525116
PCFlower,C,BRR,PCFlower.C,0.248375821409002
PCFlower,C,BRR,PCFlower.C,0.225743580647793
PCFlower,C,BRR,PCFlower.C,0.242530078599164
PCFlower,C,BRR,PCFlower.C,0.258083686080643
PCFlower,C,BRR,PCFlower.C,0.258452822169844
PCFlower,C,BRR,PCFlower.C,0.276881387094553
PCFlower,C,BRR,PCFlower.C,0.291711948461538
PCFlower,C,BRR,PCFlower.C,0.232246902770466
PCFlower,C,BRR,PCFlower.C,0.21733937279108
PCFlower,C,BRR,PCFlower.C,0.204633101348726
PCFlower,C,BRR,PCFlower.C,0.240322706288325
PCFlower,C,BRR,PCFlower.C,0.256722805988115
PCFlower,C,BRR,PCFlower.C,0.229614992486598
PCFlower,C,BRR,PCFlower.C,0.233405706002013
PCFlower,C,BRR,PCFlower.C,0.262787803698933
PCFlower,C,BRR,PCFlower.C,0.240157039510403
PCFlower,C,BRR,PCFlower.C,0.206699731277767
PCFlower,C,BRR,PCFlower.C,0.224872030654976
PCFlower,C,BRR,PCFlower.C,0.180226541170689
PCFlower,C,BRR,PCFlower.C,0.200316331209896
PCFlower,C,BRR,PCFlower.C,0.256750916280533
PCFlower,C,BRR,PCFlower.C,0.241707597113056
PCFlower,C,BRR,PCFlower.C,0.28373765649434
PCFlower,C,BRR,PCFlower.C,0.31461819174487
PCFlower,C,BRR,PCFlower.C,0.251763111713903
PCFlower,C,BRR,PCFlower.C,0.210976595088273
PCFlower,C,BRR,PCFlower.C,0.210134916264306
PCFlower,C,BRR,PCFlower.C,0.203029954722986
PCFlower,C,BRR,PCFlower.C,0.216210077318766
PCFlower,C,BRR,PCFlower.C,0.213817122056076
PCFlower,C,BRR,PCFlower.C,0.214584933692598
PCFlower,C,BRR,PCFlower.C,0.19002899734852
PCFlower,C,BRR,PCFlower.C,0.193465288753814
PCFlower,C,BRR,PCFlower.C,0.227309283288974
PCFlower,C,BRR,PCFlower.C,0.22895558705337
PCFlower,C,BRR,PCFlower.C,0.24074053594541
PCFlower,C,BRR,PCFlower.C,0.23468369996728
PCFlower,C,BRR,PCFlower.C,0.182201629637167
PCFlower,C,BRR,PCFlower.C,0.177892419420907
PCFlower,C,BRR,PCFlower.C,0.21255148505891
PCFlower,C,BRR,PCFlower.C,0.209154562846649
PCFlower,C,BRR,PCFlower.C,0.300058349164933
PCFlower,C,BRR,PCFlower.C,0.318564256578611
PCFlower,C,BRR,PCFlower.C,0.292661266582987
PCFlower,C,BRR,PCFlower.C,0.242675722507674
PCFlower,C,BRR,PCFlower.C,0.253092300173145
PCFlower,C,BRR,PCFlower.C,0.197738618873919
PCFlower,C,BRR,PCFlower.C,0.193862025807399
PCFlower,C,BRR,PCFlower.C,0.195731895167742
PCFlower,C,BRR,PCFlower.C,0.173146825083827
PCFlower,C,BRR,PCFlower.C,0.144904506309743
PCFlower,C,BRR,PCFlower.C,0.194425696519276
PCFlower,C,BRR,PCFlower.C,0.195624175193762
PCFlower,C,BRR,PCFlower.C,0.198785296841586
PCFlower,C,BRR,PCFlower.C,0.167412796318701
PCFlower,C,BRR,PCFlower.C,0.202097573130908
PCFlower,C,BRR,PCFlower.C,0.281282947378528
PCFlower,C,BRR,PCFlower.C,0.233054232242327
PCFlower,C,BRR,PCFlower.C,0.210963640540273
PCFlower,C,BRR,PCFlower.C,0.193886775645773
PCFlower,C,BRR,PCFlower.C,0.199292967262619
PCFlower,C,BRR,PCFlower.C,0.19327123437194
PCFlower,C,BRR,PCFlower.C,0.179747878050808
PCFlower,C,BRR,PCFlower.C,0.174383329832184
PCFlower,C,BRR,PCFlower.C,0.184018439132814
PCFlower,C,BRR,PCFlower.C,0.202467223359333
PCFlower,C,BRR,PCFlower.C,0.24293039716407
PCFlower,C,BRR,PCFlower.C,0.238280393975978
PCFlower,C,BRR,PCFlower.C,0.243102031943869
PCFlower,C,BRR,PCFlower.C,0.278277763789014
PCFlower,C,BRR,PCFlower.C,0.272173560250054
PCFlower,C,BRR,PCFlower.C,0.238913641140962
PCFlower,C,BRR,PCFlower.C,0.255980320826824
PCFlower,C,BRR,PCFlower.C,0.243102149508551
PCFlower,C,BRR,PCFlower.C,0.294970753751431
PCFlower,C,BRR,PCFlower.C,0.261168049545882
PCFlower,C,BRR,PCFlower.C,0.227448337434818
PCFlower,C,BRR,PCFlower.C,0.239984871603617
PCFlower,C,BRR,PCFlower.C,0.239424256914221
PCFlower,C,BRR,PCFlower.C,0.29642506538386
PCFlower,C,BRR,PCFlower.C,0.30046493861036
PCFlower,C,BRR,PCFlower.C,0.327111673331771
PCFlower,C,BRR,PCFlower.C,0.295815865727784
PCFlower,C,BRR,PCFlower.C,0.310566768903448
PCFlower,C,BRR,PCFlower.C,0.291689166943135
PCFlower,C,BRR,PCFlower.C,0.353477144549661
PCFlower,C,BRR,PCFlower.C,0.247958473515994
PCFlower,C,BRR,PCFlower.C,0.291974899160156
PCFlower,C,BRR,PCFlower.C,0.239822192030048
PCFlower,C,BRR,PCFlower.C,0.224855535442403
PCFlower,C,BRR,PCFlower.C,0.235470525478787
PCFlower,C,BRR,PCFlower.C,0.28897224578147
PCFlower,C,BRR,PCFlower.C,0.262516709041631
PCFlower,C,BRR,PCFlower.C,0.306681154291222
PCFlower,C,BRR,PCFlower.C,0.248132184265292
PCFlower,C,BRR,PCFlower.C,0.324863962333405
PCFlower,C,BRR,PCFlower.C,0.322188463162537
PCFlower,C,BRR,PCFlower.C,0.319393774459804
PCFlower,C,BRR,PCFlower.C,0.221378586417549
PCFlower,C,BRR,PCFlower.C,0.245914088955587
PCFlower,C,BRR,PCFlower.C,0.239615223809048
PCFlower,C,BRR,PCFlower.C,0.323128079891771
PCFlower,C,BRR,PCFlower.C,0.378296079223308
PCFlower,C,BRR,PCFlower.C,0.398567031998037
PCFlower,C,BRR,PCFlower.C,0.330912065163808
PCFlower,C,BRR,PCFlower.C,0.410708283236433
PCFlower,C,BRR,PCFlower.C,0.328338658263405
PCFlower,C,BRR,PCFlower.C,0.298722967086312
PCFlower,C,BRR,PCFlower.C,0.336595428292481
PCFlower,C,BRR,PCFlower.C,0.222627650823099
PCFlower,C,BRR,PCFlower.C,0.271123267273212
PCFlower,C,BRR,PCFlower.C,0.258942864144115
PCFlower,C,BRR,PCFlower.C,0.271324700580518
PCFlower,C,BRR,PCFlower.C,0.183411682465699
PCFlower,C,BRR,PCFlower.C,0.240085594731788
PCFlower,C,BRR,PCFlower.C,0.258395409482479
PCFlower,C,BRR,PCFlower.C,0.305114051277122
PCFlower,C,BRR,PCFlower.C,0.283410068444512
PCFlower,C,BRR,PCFlower.C,0.339933428693528
PCFlower,C,BRR,PCFlower.C,0.321691162949394
PCFlower,C,BRR,PCFlower.C,0.285402530120877
PCFlower,C,BRR,PCFlower.C,0.272315165270227
PCFlower,C,BRR,PCFlower.C,0.272400228677438
PCFlower,C,BRR,PCFlower.C,0.24885093577538
PCFlower,C,BRR,PCFlower.C,0.267471876087542
PCFlower,C,BRR,PCFlower.C,0.326802742806294
PCFlower,C,BRR,PCFlower.C,0.317922855797081
PCFlower,C,BRR,PCFlower.C,0.35479238127256
PCFlower,C,BRR,PCFlower.C,0.450815002903048
PCFlower,C,BRR,PCFlower.C,0.345232616647793
PCFlower,C,BRR,PCFlower.C,0.381925910452335
PCFlower,C,BRR,PCFlower.C,0.352596705228726
PCFlower,C,BRR,PCFlower.C,0.282105092206916
PCFlower,C,BRR,PCFlower.C,0.338273907987913
PCFlower,C,BRR,PCFlower.C,0.356121362124558
PCFlower,C,BRR,PCFlower.C,0.330535843895898
PCFlower,C,BRR,PCFlower.C,0.295458768241412
PCFlower,C,BRR,PCFlower.C,0.306100281803942
PCFlower,C,BRR,PCFlower.C,0.331125041121179
PCFlower,C,BRR,PCFlower.C,0.277748629557298
PCFlower,C,BRR,PCFlower.C,0.307672565761077
PCFlower,C,BRR,PCFlower.C,0.374208792187616
PCFlower,C,BRR,PCFlower.C,0.397081989853679
PCFlower,C,BRR,PCFlower.C,0.268575757715903
PCFlower,C,BRR,PCFlower.C,0.299810594657458
PCFlower,C,BRR,PCFlower.C,0.293567448879166
PCFlower,C,BRR,PCFlower.C,0.279530407380032
PCFlower,C,BRR,PCFlower.C,0.262493131271957
PCFlower,C,BRR,PCFlower.C,0.275064869661204
PCFlower,C,BRR,PCFlower.C,0.284448068765352
PCFlower,C,BRR,PCFlower.C,0.259889001014066
PCFlower,C,BRR,PCFlower.C,0.304319466240057
PCFlower,C,BRR,PCFlower.C,0.321161010878656
PCFlower,C,BRR,PCFlower.C,0.236582039331621
PCFlower,C,BRR,PCFlower.C,0.206812357882404
PCFlower,C,BRR,PCFlower.C,0.25555211400931
PCFlower,C,BRR,PCFlower.C,0.290771236836
PCFlower,C,BRR,PCFlower.C,0.29434734068658
PCFlower,C,BRR,PCFlower.C,0.267496132482472
PCFlower,C,BRR,PCFlower.C,0.224243304181828
PCFlower,C,BRR,PCFlower.C,0.241350641102252
PCFlower,C,BRR,PCFlower.C,0.198403818391512
PCFlower,C,BRR,PCFlower.C,0.191381811045665
PCFlower,C,BRR,PCFlower.C,0.260100917018727
PCFlower,C,BRR,PCFlower.C,0.220403590847533
PCFlower,C,BRR,PCFlower.C,0.212379723152731
PCFlower,C,BRR,PCFlower.C,0.216925590545954
PCFlower,C,BRR,PCFlower.C,0.252969615342352
PCFlower,C,BRR,PCFlower.C,0.252828421053806
PCFlower,C,BRR,PCFlower.C,0.249587946027095
PCFlower,C,BRR,PCFlower.C,0.228201655726237
PCFlower,C,BRR,PCFlower.C,0.202595371410551
PCFlower,C,BRR,PCFlower.C,0.202124290744235
PCFlower,C,BRR,PCFlower.C,0.212494976044121
PCFlower,C,BRR,PCFlower.C,0.297163867264028
PCFlower,C,BRR,PCFlower.C,0.207628693224729
PCFlower,C,BRR,PCFlower.C,0.298299409440473
PCFlower,C,BRR,PCFlower.C,0.219262144625981
PCFlower,C,BRR,PCFlower.C,0.273098458151927
PCFlower,C,BRR,PCFlower.C,0.302070102010594
PCFlower,C,BRR,PCFlower.C,0.310466091607712
PCFlower,C,BRR,PCFlower.C,0.249360496798531
PCFlower,C,BRR,PCFlower.C,0.276174192705439
PCFlower,C,BRR,PCFlower.C,0.302200276716642
PCFlower,C,BRR,PCFlower.C,0.31221524424571
PCFlower,C,BRR,PCFlower.C,0.329969474562314
PCFlower,C,BRR,PCFlower.C,0.348139576054153
PCFlower,C,BRR,PCFlower.C,0.280552898718167
PCFlower,C,BRR,PCFlower.C,0.286465656509158
PCFlower,C,BRR,PCFlower.C,0.258176713072266
PCFlower,C,BRR,PCFlower.C,0.259799430816592
PCFlower,C,BRR,PCFlower.C,0.319131806634775
PCFlower,C,BRR,PCFlower.C,0.268462493821654
PCFlower,C,BRR,PCFlower.C,0.329003640672631
PCFlower,C,BRR,PCFlower.C,0.361482663003593
PCFlower,C,BRR,PCFlower.C,0.271170681100095
PCFlower,C,BRR,PCFlower.C,0.327895822558866
PCFlower,C,BRR,PCFlower.C,0.340500640013248
PCFlower,C,BRR,PCFlower.C,0.344149600817801
PCFlower,C,BRR,PCFlower.C,0.350375248736833
PCFlower,C,BRR,PCFlower.C,0.301607680160016
PCFlower,C,BRR,PCFlower.C,0.274919538044708
PCFlower,C,BRR,PCFlower.C,0.281535146114537
PCFlower,C,BRR,PCFlower.C,0.307406300199129
PCFlower,C,BRR,PCFlower.C,0.316713041347664
PCFlower,C,BRR,PCFlower.C,0.337767921774814
PCFlower,C,BRR,PCFlower.C,0.41886053761205
PCFlower,C,BRR,PCFlower.C,0.31436662539199
PCFlower,C,BRR,PCFlower.C,0.359740678857455
PCFlower,C,BRR,PCFlower.C,0.280010788277394
PCFlower,C,BRR,PCFlower.C,0.304030163640765
PCFlower,C,BRR,PCFlower.C,0.267586738910247
PCFlower,C,BRR,PCFlower.C,0.199563664315042
PCFlower,C,BRR,PCFlower.C,0.256457205037975
PCFlower,C,BRR,PCFlower.C,0.286507027105129
PCFlower,C,BRR,PCFlower.C,0.205126140293354
PCFlower,C,BRR,PCFlower.C,0.269556456312579
PCFlower,C,BRR,PCFlower.C,0.241204762557546
PCFlower,C,BRR,PCFlower.C,0.266075699029655
PCFlower,C,BRR,PCFlower.C,0.22698585244022
PCFlower,C,BRR,PCFlower.C,0.199048588613677
PCFlower,C,BRR,PCFlower.C,0.233389380431039
PCFlower,C,BRR,PCFlower.C,0.196847459633329
PCFlower,C,BRR,PCFlower.C,0.303393360506152
PCFlower,C,BRR,PCFlower.C,0.222808392972618
PCFlower,C,BRR,PCFlower.C,0.16480156278141
PCFlower,C,BRR,PCFlower.C,0.234367294385057
PCFlower,C,BRR,PCFlower.C,0.207762076732061
PCFlower,C,BRR,PCFlower.C,0.204793210258277
PCFlower,C,BRR,PCFlower.C,0.255081006710456
PCFlower,C,BRR,PCFlower.C,0.248125865942477
PCFlower,C,BRR,PCFlower.C,0.234820478419497
PCFlower,C,BRR,PCFlower.C,0.189720663438514
PCFlower,C,BRR,PCFlower.C,0.182233494083409
PCFlower,C,BRR,PCFlower.C,0.226440689618285
PCFlower,C,BRR,PCFlower.C,0.244055637957846
PCFlower,C,BRR,PCFlower.C,0.210959740643259
PCFlower,C,BRR,PCFlower.C,0.264886753799048
PCFlower,C,BRR,PCFlower.C,0.260189898494248
PCFlower,C,BRR,PCFlower.C,0.234204439426164
PCFlower,C,BRR,PCFlower.C,0.229279828913277
PCFlower,C,BRR,PCFlower.C,0.292304968191027
PCFlower,C,BRR,PCFlower.C,0.236193578455973
PCFlower,C,BRR,PCFlower.C,0.230728617341441
PCFlower,C,BRR,PCFlower.C,0.233838749635972
PCFlower,C,BRR,PCFlower.C,0.254378699452602
PCFlower,C,BRR,PCFlower.C,0.245314132851243
PCFlower,C,BRR,PCFlower.C,0.239176598724595
PCFlower,C,BRR,PCFlower.C,0.229101982366317
PCFlower,C,BRR,PCFlower.C,0.249025151682826
PCFlower,C,BRR,PCFlower.C,0.226688132677716
PCFlower,C,BRR,PCFlower.C,0.217965386117156
PCFlower,C,BRR,PCFlower.C,0.188156959119514
PCFlower,C,BRR,PCFlower.C,0.151496830036142
PCFlower,C,BRR,PCFlower.C,0.166735274997568
PCFlower,C,BRR,PCFlower.C,0.207816094578372
PCFlower,C,BRR,PCFlower.C,0.233269456040931
PCFlower,C,BRR,PCFlower.C,0.208385045905092
PCFlower,C,BRR,PCFlower.C,0.188582389682938
PCFlower,C,BRR,PCFlower.C,0.217673804066295
PCFlower,C,BRR,PCFlower.C,0.226180097236903
PCFlower,C,BRR,PCFlower.C,0.206221956415959
PCFlower,C,BRR,PCFlower.C,0.17222711459242
PCFlower,C,BRR,PCFlower.C,0.215062775675897
PCFlower,C,BRR,PCFlower.C,0.160134847749753
PCFlower,C,BRR,PCFlower.C,0.204035303303187
PCFlower,C,BRR,PCFlower.C,0.189620773779304
PCFlower,C,BRR,PCFlower.C,0.205668711068101
PCFlower,C,BRR,PCFlower.C,0.173420813125359
PCFlower,C,BRR,PCFlower.C,0.16986835313308
PCFlower,C,BRR,PCFlower.C,0.192617547527087
PCFlower,C,BRR,PCFlower.C,0.189715718539856
PCFlower,C,BRR,PCFlower.C,0.186781107033265
PCFlower,C,BRR,PCFlower.C,0.190151463033747
PCFlower,C,BRR,PCFlower.C,0.237232932250703
PCFlower,C,BRR,PCFlower.C,0.230498519609008
PCFlower,C,BRR,PCFlower.C,0.273847678113085
PCFlower,C,BRR,PCFlower.C,0.267217800887994
PCFlower,C,BRR,PCFlower.C,0.21451235151357
PCFlower,C,BRR,PCFlower.C,0.189750464111981
PCFlower,C,BRR,PCFlower.C,0.226694502120977
PCFlower,C,BRR,PCFlower.C,0.236059100425337
PCFlower,C,BRR,PCFlower.C,0.272752341198067
PCFlower,C,BRR,PCFlower.C,0.205275975986217
PCFlower,C,BRR,PCFlower.C,0.174544978561579
PCFlower,C,BRR,PCFlower.C,0.197320508006178
PCFlower,C,BRR,PCFlower.C,0.160763296667553
PCFlower,C,BRR,PCFlower.C,0.190206697072508
PCFlower,C,BRR,PCFlower.C,0.249543904581701
PCFlower,C,BRR,PCFlower.C,0.229456872047086
PCFlower,C,BRR,PCFlower.C,0.191133418959284
PCFlower,C,BRR,PCFlower.C,0.198491104734284
PCFlower,C,BRR,PCFlower.C,0.210776926057774
PCFlower,C,BRR,PCFlower.C,0.16459537054107
PCFlower,C,BRR,PCFlower.C,0.173439845341155
PCFlower,C,BRR,PCFlower.C,0.159500968686217
PCFlower,C,BRR,PCFlower.C,0.187625164062986
PCFlower,C,BRR,PCFlower.C,0.20616011790467
PCFlower,C,BRR,PCFlower.C,0.29195853307975
PCFlower,C,BRR,PCFlower.C,0.193608162556355
PCFlower,C,BRR,PCFlower.C,0.228258464080766
PCFlower,C,BRR,PCFlower.C,0.174984492176261
PCFlower,C,BRR,PCFlower.C,0.188412199617314
PCFlower,C,BRR,PCFlower.C,0.190607010186138
PCFlower,C,BRR,PCFlower.C,0.22700050767902
PCFlower,C,BRR,PCFlower.C,0.265730747831776
PCFlower,C,BRR,PCFlower.C,0.200292410553486
PCFlower,C,BRR,PCFlower.C,0.227491366477564
PCFlower,C,BRR,PCFlower.C,0.210960584219759
PCFlower,C,BRR,PCFlower.C,0.229927425216572
PCFlower,C,BRR,PCFlower.C,0.270140596659266
PCFlower,C,BRR,PCFlower.C,0.28726411212671
PCFlower,C,BRR,PCFlower.C,0.255601917096947
PCFlower,C,BRR,PCFlower.C,0.246847111355489
PCFlower,C,BRR,PCFlower.C,0.193845527405251
PCFlower,C,BRR,PCFlower.C,0.22146403098149
PCFlower,C,BRR,PCFlower.C,0.256322337673344
PCFlower,C,BRR,PCFlower.C,0.25857995236791
PCFlower,C,BRR,PCFlower.C,0.279510301074355
PCFlower,C,BRR,PCFlower.C,0.297527966273478
PCFlower,C,BRR,PCFlower.C,0.262261620836089
PCFlower,C,BRR,PCFlower.C,0.283540541238762
PCFlower,C,BRR,PCFlower.C,0.286198661633341
PCFlower,C,BRR,PCFlower.C,0.281653134469281
PCFlower,C,BRR,PCFlower.C,0.315614876783015
PCFlower,C,BRR,PCFlower.C,0.298267079649897
PCFlower,C,BRR,PCFlower.C,0.322213881933356
PCFlower,C,BRR,PCFlower.C,0.302692264083178
PCFlower,C,BRR,PCFlower.C,0.278318625817815
PCFlower,C,BRR,PCFlower.C,0.342432411278215
PCFlower,C,BRR,PCFlower.C,0.218446248592836
PCFlower,C,BRR,PCFlower.C,0.287311805332212
PCFlower,C,BRR,PCFlower.C,0.333825699024934
PCFlower,C,BRR,PCFlower.C,0.332138400437935
PCFlower,C,BRR,PCFlower.C,0.279501845901921
PCFlower,C,BRR,PCFlower.C,0.244198717207949
PCFlower,C,BRR,PCFlower.C,0.250712213232206
PCFlower,C,BRR,PCFlower.C,0.239695596673095
PCFlower,C,BRR,PCFlower.C,0.24356879586653
PCFlower,C,BRR,PCFlower.C,0.265868724992022
PCFlower,C,BRR,PCFlower.C,0.253717385616861
PCFlower,C,BRR,PCFlower.C,0.245936970050021
PCFlower,C,BRR,PCFlower.C,0.307204534879329
PCFlower,C,BRR,PCFlower.C,0.276836509060288
PCFlower,C,BRR,PCFlower.C,0.191740454830742
PCFlower,C,BRR,PCFlower.C,0.250109904107975
PCFlower,C,BRR,PCFlower.C,0.258601527078016
PCFlower,C,BRR,PCFlower.C,0.262688283648104
PCFlower,C,BRR,PCFlower.C,0.284887269064393
PCFlower,C,BRR,PCFlower.C,0.33988516757465
PCFlower,C,BRR,PCFlower.C,0.305812553371399
PCFlower,C,BRR,PCFlower.C,0.270530953448296
PCFlower,C,BRR,PCFlower.C,0.28122046434947
PCFlower,C,BRR,PCFlower.C,0.257473170170472
PCFlower,C,BRR,PCFlower.C,0.254401506654236
PCFlower,C,BRR,PCFlower.C,0.412369297724164
PCFlower,C,BRR,PCFlower.C,0.429090951608953
PCFlower,C,BRR,PCFlower.C,0.340265471796265
PCFlower,C,BRR,PCFlower.C,0.442591763608808
PCFlower,C,BRR,PCFlower.C,0.373048354507086
PCFlower,C,BRR,PCFlower.C,0.433762787827923
PCFlower,C,BRR,PCFlower.C,0.373153503889513
PCFlower,C,BRR,PCFlower.C,0.292954243908718
PCFlower,C,BRR,PCFlower.C,0.348604644958939
PCFlower,C,BRR,PCFlower.C,0.367934166811224
PCFlower,C,BRR,PCFlower.C,0.294366685183964
PCFlower,C,BRR,PCFlower.C,0.355766892153924
PCFlower,C,BRR,PCFlower.C,0.35251090232965
PCFlower,C,BRR,PCFlower.C,0.318400630346543
PCFlower,C,BRR,PCFlower.C,0.274704049046426
PCFlower,C,BRR,PCFlower.C,0.360643819482933
PCFlower,C,BRR,PCFlower.C,0.39047219249134
PCFlower,C,BRR,PCFlower.C,0.394985063349043
PCFlower,C,BRR,PCFlower.C,0.388521507363443
PCFlower,C,BRR,PCFlower.C,0.442030755806316
PCFlower,C,BRR,PCFlower.C,0.365200241305518
PCFlower,C,BRR,PCFlower.C,0.357584123816066
PCFlower,C,BRR,PCFlower.C,0.29238211642561
PCFlower,C,BRR,PCFlower.C,0.299846358385098
PCFlower,C,BRR,PCFlower.C,0.309897049141204
PCFlower,C,BRR,PCFlower.C,0.370505998148976
PCFlower,C,BRR,PCFlower.C,0.251709048926055
PCFlower,C,BRR,PCFlower.C,0.19031002320603
PCFlower,C,BRR,PCFlower.C,0.245339447179312
PCFlower,C,BRR,PCFlower.C,0.343704781255957
PCFlower,C,BRR,PCFlower.C,0.31818668730506
PCFlower,C,BRR,PCFlower.C,0.262801610990413
PCFlower,C,BRR,PCFlower.C,0.250483517074511
PCFlower,C,BRR,PCFlower.C,0.263582697237859
PCFlower,C,BRR,PCFlower.C,0.259240740212564
PCFlower,C,BRR,PCFlower.C,0.28608543478846
PCFlower,C,BRR,PCFlower.C,0.27811602420968
PCFlower,C,BRR,PCFlower.C,0.237775120175863
PCFlower,C,BRR,PCFlower.C,0.276495786065529
PCFlower,C,BRR,PCFlower.C,0.388899019538373
PCFlower,C,BRR,PCFlower.C,0.307173125727886
PCFlower,C,BRR,PCFlower.C,0.329839778927403
PCFlower,C,BRR,PCFlower.C,0.256260388787824
PCFlower,C,BRR,PCFlower.C,0.318541322675814
PCFlower,C,BRR,PCFlower.C,0.333145305307956
PCFlower,C,BRR,PCFlower.C,0.339788151662599
PCFlower,C,BRR,PCFlower.C,0.288206925289057
PCFlower,C,BRR,PCFlower.C,0.317101792150979
PCFlower,C,BRR,PCFlower.C,0.283104723363715
PCFlower,C,BRR,PCFlower.C,0.25787648589535
PCFlower,C,BRR,PCFlower.C,0.277029987384609
PCFlower,C,BRR,PCFlower.C,0.336304934917441
PCFlower,C,BRR,PCFlower.C,0.288636838380365
PCFlower,C,BRR,PCFlower.C,0.248634776601596
PCFlower,C,BRR,PCFlower.C,0.217757008246319
PCFlower,C,BRR,PCFlower.C,0.201788659837544
PCFlower,C,BRR,PCFlower.C,0.216316370378764
PCFlower,C,BRR,PCFlower.C,0.201441350187845
PCFlower,C,BRR,PCFlower.C,0.236092364055289
PCFlower,C,BRR,PCFlower.C,0.28598201998428
PCFlower,C,BRR,PCFlower.C,0.293630605794932
PCFlower,C,BRR,PCFlower.C,0.234042390980005
PCFlower,C,BRR,PCFlower.C,0.248185279862061
PCFlower,C,BRR,PCFlower.C,0.271087914474466
PCFlower,C,BRR,PCFlower.C,0.282892349206202
PCFlower,C,BRR,PCFlower.C,0.239719972949067
PCFlower,C,BRR,PCFlower.C,0.225698694911756
PCFlower,C,BRR,PCFlower.C,0.209038620831552
PCFlower,C,BRR,PCFlower.C,0.202523022663727
PCFlower,C,BRR,PCFlower.C,0.20008001817887
PCFlower,C,BRR,PCFlower.C,0.181710947697837
PCFlower,C,BRR,PCFlower.C,0.203640601961223
PCFlower,C,BRR,PCFlower.C,0.169824786316871
PCFlower,C,BRR,PCFlower.C,0.141613781738034
PCFlower,C,BRR,PCFlower.C,0.136944979478773
PCFlower,C,BRR,PCFlower.C,0.156010848908852
PCFlower,C,BRR,PCFlower.C,0.198542244271967
PCFlower,C,BRR,PCFlower.C,0.254652565076747
PCFlower,C,BRR,PCFlower.C,0.234401068980833
PCFlower,C,BRR,PCFlower.C,0.194579518565348
PCFlower,C,BRR,PCFlower.C,0.238587155166077
PCFlower,C,BRR,PCFlower.C,0.260253792269283
PCFlower,C,BRR,PCFlower.C,0.21564174684626
PCFlower,C,BRR,PCFlower.C,0.247240463676475
PCFlower,C,BRR,PCFlower.C,0.217140151735115
PCFlower,C,BRR,PCFlower.C,0.213484813824477
PCFlower,C,BRR,PCFlower.C,0.28173004053786
PCFlower,C,BRR,PCFlower.C,0.272412246988522
PCFlower,C,BRR,PCFlower.C,0.28021234104122
PCFlower,C,BRR,PCFlower.C,0.251731210406695
PCFlower,C,BRR,PCFlower.C,0.266602915846477
PCFlower,C,BRR,PCFlower.C,0.278493261642151
PCFlower,C,BRR,PCFlower.C,0.397275820409141
PCFlower,C,BRR,PCFlower.C,0.342286637991314
PCFlower,C,BRR,PCFlower.C,0.272937205330493
PCFlower,C,BRR,PCFlower.C,0.251381439418675
PCFlower,C,BRR,PCFlower.C,0.245387140268374
PCFlower,C,BRR,PCFlower.C,0.230578809117639
PCFlower,C,BRR,PCFlower.C,0.269244331266645
PCFlower,C,BRR,PCFlower.C,0.213319486051406
PCFlower,C,BRR,PCFlower.C,0.220922208550152
PCFlower,C,BRR,PCFlower.C,0.198006972337551
PCFlower,C,BRR,PCFlower.C,0.203331503750551
PCFlower,C,BRR,PCFlower.C,0.28299930660443
PCFlower,C,BRR,PCFlower.C,0.266523549056873
PCFlower,C,BRR,PCFlower.C,0.236504683778387
PCFlower,C,BRR,PCFlower.C,0.321762140826148
PCFlower,C,BRR,PCFlower.C,0.444166771430198
PCFlower,C,BRR,PCFlower.C,0.317188789404898
PCFlower,C,BRR,PCFlower.C,0.268273007377924
PCFlower,C,BRR,PCFlower.C,0.334296835025247
PCFlower,C,BRR,PCFlower.C,0.247093773872695
PCFlower,C,BRR,PCFlower.C,0.208433280052809
PCFlower,C,BRR,PCFlower.C,0.178679002211021
PCFlower,C,BRR,PCFlower.C,0.179307299508599
PCFlower,C,BRR,PCFlower.C,0.240971850660198
PCFlower,C,BRR,PCFlower.C,0.26091449194241
PCFlower,C,BRR,PCFlower.C,0.255942520012845
PCFlower,C,BRR,PCFlower.C,0.220711382956566
PCFlower,C,BRR,PCFlower.C,0.214035048284662
PCFlower,C,BRR,PCFlower.C,0.199007094111411
PCFlower,C,BRR,PCFlower.C,0.191638802771126
PCFlower,C,BRR,PCFlower.C,0.183116098440576
PCFlower,C,BRR,PCFlower.C,0.20240145552542
PCFlower,C,BRR,PCFlower.C,0.264938878421394
PCFlower,C,BRR,PCFlower.C,0.302103864083578
PCFlower,C,BRR,PCFlower.C,0.265784432194861
PCFlower,C,BRR,PCFlower.C,0.261302678955017
PCFlower,C,BRR,PCFlower.C,0.201488069124401
PCFlower,C,BRR,PCFlower.C,0.224681550886079
PCFlower,C,BRR,PCFlower.C,0.215691475731281
