Prefijo,Componentes_CHL,Modelos,Fenotipos,Heredabilidad
CBaya,C,BRR,CBaya.C,0.154548651647475
CBaya,C,BRR,CBaya.C,0.138974130915372
CBaya,C,BRR,CBaya.C,0.155633244337109
CBaya,C,BRR,CBaya.C,0.16097535479597
CBaya,C,BRR,CBaya.C,0.12162388391882
CBaya,C,BRR,CBaya.C,0.13032492318961
CBaya,C,BRR,CBaya.C,0.0989586097674762
CBaya,C,BRR,CBaya.C,0.0965783517603484
CBaya,C,BRR,CBaya.C,0.120930955873031
CBaya,C,BRR,CBaya.C,0.113177549681171
CBaya,C,BRR,CBaya.C,0.113287221076389
CBaya,C,BRR,CBaya.C,0.138265370710923
CBaya,C,BRR,CBaya.C,0.136332376850733
CBaya,C,BRR,CBaya.C,0.163274741007337
CBaya,C,BRR,CBaya.C,0.185532246040045
CBaya,C,BRR,CBaya.C,0.192623256558687
CBaya,C,BRR,CBaya.C,0.180404981903126
CBaya,C,BRR,CBaya.C,0.161545923541602
CBaya,C,BRR,CBaya.C,0.184838282721517
CBaya,C,BRR,CBaya.C,0.144438098217761
CBaya,C,BRR,CBaya.C,0.178881870119033
CBaya,C,BRR,CBaya.C,0.20094319604358
CBaya,C,BRR,CBaya.C,0.16334453385142
CBaya,C,BRR,CBaya.C,0.192447879374124
CBaya,C,BRR,CBaya.C,0.157418232349781
CBaya,C,BRR,CBaya.C,0.15155677951985
CBaya,C,BRR,CBaya.C,0.188297425698818
CBaya,C,BRR,CBaya.C,0.166694671044494
CBaya,C,BRR,CBaya.C,0.13511077441598
CBaya,C,BRR,CBaya.C,0.148190909619971
CBaya,C,BRR,CBaya.C,0.18311997022522
CBaya,C,BRR,CBaya.C,0.211393695652753
CBaya,C,BRR,CBaya.C,0.239737884700432
CBaya,C,BRR,CBaya.C,0.229731958384573
CBaya,C,BRR,CBaya.C,0.204681005042495
CBaya,C,BRR,CBaya.C,0.255582602469615
CBaya,C,BRR,CBaya.C,0.240971437001341
CBaya,C,BRR,CBaya.C,0.22900265896099
CBaya,C,BRR,CBaya.C,0.202578034486695
CBaya,C,BRR,CBaya.C,0.211018459902908
CBaya,C,BRR,CBaya.C,0.209797821905041
CBaya,C,BRR,CBaya.C,0.179607640252518
CBaya,C,BRR,CBaya.C,0.184814339773635
CBaya,C,BRR,CBaya.C,0.17047745356486
CBaya,C,BRR,CBaya.C,0.140364360139376
CBaya,C,BRR,CBaya.C,0.13882793856018
CBaya,C,BRR,CBaya.C,0.166311417394146
CBaya,C,BRR,CBaya.C,0.170731176763405
CBaya,C,BRR,CBaya.C,0.162666674633429
CBaya,C,BRR,CBaya.C,0.155763599435646
CBaya,C,BRR,CBaya.C,0.116395265592173
CBaya,C,BRR,CBaya.C,0.100372391487725
CBaya,C,BRR,CBaya.C,0.125988201084574
CBaya,C,BRR,CBaya.C,0.125646069468523
CBaya,C,BRR,CBaya.C,0.135862187195708
CBaya,C,BRR,CBaya.C,0.132987949098652
CBaya,C,BRR,CBaya.C,0.114582292474629
CBaya,C,BRR,CBaya.C,0.132759171310406
CBaya,C,BRR,CBaya.C,0.135029606920172
CBaya,C,BRR,CBaya.C,0.161835798849111
CBaya,C,BRR,CBaya.C,0.167168387030078
CBaya,C,BRR,CBaya.C,0.177616563507922
CBaya,C,BRR,CBaya.C,0.188987746241372
CBaya,C,BRR,CBaya.C,0.195841616152326
CBaya,C,BRR,CBaya.C,0.211756023346188
CBaya,C,BRR,CBaya.C,0.207049345417925
CBaya,C,BRR,CBaya.C,0.184633471632111
CBaya,C,BRR,CBaya.C,0.197388754608609
CBaya,C,BRR,CBaya.C,0.194616382815029
CBaya,C,BRR,CBaya.C,0.211470701034164
CBaya,C,BRR,CBaya.C,0.132323640312582
CBaya,C,BRR,CBaya.C,0.110915813166818
CBaya,C,BRR,CBaya.C,0.0989940825903553
CBaya,C,BRR,CBaya.C,0.107307698111237
CBaya,C,BRR,CBaya.C,0.140547030173439
CBaya,C,BRR,CBaya.C,0.110889678222146
CBaya,C,BRR,CBaya.C,0.120133452293666
CBaya,C,BRR,CBaya.C,0.124517914240306
CBaya,C,BRR,CBaya.C,0.131804029918211
CBaya,C,BRR,CBaya.C,0.175533644446808
CBaya,C,BRR,CBaya.C,0.148756710993077
CBaya,C,BRR,CBaya.C,0.161320454376775
CBaya,C,BRR,CBaya.C,0.169324389908412
CBaya,C,BRR,CBaya.C,0.138920317893546
CBaya,C,BRR,CBaya.C,0.162696617320795
CBaya,C,BRR,CBaya.C,0.162916484966271
CBaya,C,BRR,CBaya.C,0.14267735684642
CBaya,C,BRR,CBaya.C,0.107589216032935
CBaya,C,BRR,CBaya.C,0.134731157265211
CBaya,C,BRR,CBaya.C,0.108103453375347
CBaya,C,BRR,CBaya.C,0.110461276508555
CBaya,C,BRR,CBaya.C,0.11370141149905
CBaya,C,BRR,CBaya.C,0.0960010098227308
CBaya,C,BRR,CBaya.C,0.124784152220803
CBaya,C,BRR,CBaya.C,0.116401670339407
CBaya,C,BRR,CBaya.C,0.135198607381685
CBaya,C,BRR,CBaya.C,0.135360256250739
CBaya,C,BRR,CBaya.C,0.124507313938178
CBaya,C,BRR,CBaya.C,0.133756523150296
CBaya,C,BRR,CBaya.C,0.159488966736272
CBaya,C,BRR,CBaya.C,0.147093168686366
CBaya,C,BRR,CBaya.C,0.139027919677147
CBaya,C,BRR,CBaya.C,0.157893328476217
CBaya,C,BRR,CBaya.C,0.184330439302957
CBaya,C,BRR,CBaya.C,0.164453339452686
CBaya,C,BRR,CBaya.C,0.147272588620341
CBaya,C,BRR,CBaya.C,0.15416025532403
CBaya,C,BRR,CBaya.C,0.120947669544433
CBaya,C,BRR,CBaya.C,0.0958432640095552
CBaya,C,BRR,CBaya.C,0.113417158991917
CBaya,C,BRR,CBaya.C,0.101207174312947
CBaya,C,BRR,CBaya.C,0.137814093904694
CBaya,C,BRR,CBaya.C,0.118945731468891
CBaya,C,BRR,CBaya.C,0.113082341382749
CBaya,C,BRR,CBaya.C,0.118977676993619
CBaya,C,BRR,CBaya.C,0.12264035813522
CBaya,C,BRR,CBaya.C,0.130983503634677
CBaya,C,BRR,CBaya.C,0.15338154276896
CBaya,C,BRR,CBaya.C,0.144240030048891
CBaya,C,BRR,CBaya.C,0.169286049357524
CBaya,C,BRR,CBaya.C,0.151410381089639
CBaya,C,BRR,CBaya.C,0.172010098753572
CBaya,C,BRR,CBaya.C,0.186024854308504
CBaya,C,BRR,CBaya.C,0.172575198773225
CBaya,C,BRR,CBaya.C,0.168184433169796
CBaya,C,BRR,CBaya.C,0.13017001679276
CBaya,C,BRR,CBaya.C,0.131631780138481
CBaya,C,BRR,CBaya.C,0.131553140622418
CBaya,C,BRR,CBaya.C,0.184946962456378
CBaya,C,BRR,CBaya.C,0.183300507655885
CBaya,C,BRR,CBaya.C,0.167060544849494
CBaya,C,BRR,CBaya.C,0.145056594683113
CBaya,C,BRR,CBaya.C,0.142256983445747
CBaya,C,BRR,CBaya.C,0.125639419482149
CBaya,C,BRR,CBaya.C,0.167760054016982
CBaya,C,BRR,CBaya.C,0.136427138193408
CBaya,C,BRR,CBaya.C,0.181614023764687
CBaya,C,BRR,CBaya.C,0.186460827811408
CBaya,C,BRR,CBaya.C,0.180799160362148
CBaya,C,BRR,CBaya.C,0.224180608373002
CBaya,C,BRR,CBaya.C,0.195589322918939
CBaya,C,BRR,CBaya.C,0.189535389967952
CBaya,C,BRR,CBaya.C,0.166233053231615
CBaya,C,BRR,CBaya.C,0.179177098470662
CBaya,C,BRR,CBaya.C,0.154744063668277
CBaya,C,BRR,CBaya.C,0.174120050485107
CBaya,C,BRR,CBaya.C,0.203098500858958
CBaya,C,BRR,CBaya.C,0.199666622372233
CBaya,C,BRR,CBaya.C,0.207805897111621
CBaya,C,BRR,CBaya.C,0.222176971185312
CBaya,C,BRR,CBaya.C,0.216951603309245
CBaya,C,BRR,CBaya.C,0.242023608831615
CBaya,C,BRR,CBaya.C,0.233296167608003
CBaya,C,BRR,CBaya.C,0.284280843283065
CBaya,C,BRR,CBaya.C,0.261069807104532
CBaya,C,BRR,CBaya.C,0.275750413388297
CBaya,C,BRR,CBaya.C,0.227181916475377
CBaya,C,BRR,CBaya.C,0.26310203289539
CBaya,C,BRR,CBaya.C,0.215319438040857
CBaya,C,BRR,CBaya.C,0.244361195824675
CBaya,C,BRR,CBaya.C,0.226771489325145
CBaya,C,BRR,CBaya.C,0.267658481619392
CBaya,C,BRR,CBaya.C,0.260499325019086
CBaya,C,BRR,CBaya.C,0.246140500837169
CBaya,C,BRR,CBaya.C,0.240824066134873
CBaya,C,BRR,CBaya.C,0.224726257934843
CBaya,C,BRR,CBaya.C,0.224099374476853
CBaya,C,BRR,CBaya.C,0.209449261196445
CBaya,C,BRR,CBaya.C,0.188089676320453
CBaya,C,BRR,CBaya.C,0.204235652735749
CBaya,C,BRR,CBaya.C,0.189242100520993
CBaya,C,BRR,CBaya.C,0.159087989866648
CBaya,C,BRR,CBaya.C,0.1977942240531
CBaya,C,BRR,CBaya.C,0.163067760672396
CBaya,C,BRR,CBaya.C,0.178782507100248
CBaya,C,BRR,CBaya.C,0.171065674381668
CBaya,C,BRR,CBaya.C,0.167815900096292
CBaya,C,BRR,CBaya.C,0.143401507276954
CBaya,C,BRR,CBaya.C,0.149381256091734
CBaya,C,BRR,CBaya.C,0.166241898647216
CBaya,C,BRR,CBaya.C,0.175994443960837
CBaya,C,BRR,CBaya.C,0.152052542074522
CBaya,C,BRR,CBaya.C,0.15145247661203
CBaya,C,BRR,CBaya.C,0.220755852709052
CBaya,C,BRR,CBaya.C,0.175799765439412
CBaya,C,BRR,CBaya.C,0.154797997587892
CBaya,C,BRR,CBaya.C,0.180614962179497
CBaya,C,BRR,CBaya.C,0.173497356019953
CBaya,C,BRR,CBaya.C,0.158713206034212
CBaya,C,BRR,CBaya.C,0.170120721285307
CBaya,C,BRR,CBaya.C,0.179464467092381
CBaya,C,BRR,CBaya.C,0.151250560254156
CBaya,C,BRR,CBaya.C,0.151135065313125
CBaya,C,BRR,CBaya.C,0.150393008032398
CBaya,C,BRR,CBaya.C,0.136811491952563
CBaya,C,BRR,CBaya.C,0.133919929277362
CBaya,C,BRR,CBaya.C,0.143473738917114
CBaya,C,BRR,CBaya.C,0.144043102221503
CBaya,C,BRR,CBaya.C,0.122660706242858
CBaya,C,BRR,CBaya.C,0.126660034739264
CBaya,C,BRR,CBaya.C,0.119787862451555
CBaya,C,BRR,CBaya.C,0.123109980265245
CBaya,C,BRR,CBaya.C,0.111396582901969
CBaya,C,BRR,CBaya.C,0.134493507073695
CBaya,C,BRR,CBaya.C,0.142209742943023
CBaya,C,BRR,CBaya.C,0.172043620978075
CBaya,C,BRR,CBaya.C,0.138861013505065
CBaya,C,BRR,CBaya.C,0.124052315829453
CBaya,C,BRR,CBaya.C,0.117275606340009
CBaya,C,BRR,CBaya.C,0.119117126471305
CBaya,C,BRR,CBaya.C,0.139020528625468
CBaya,C,BRR,CBaya.C,0.128049858488305
CBaya,C,BRR,CBaya.C,0.139250960039377
CBaya,C,BRR,CBaya.C,0.133115254234749
CBaya,C,BRR,CBaya.C,0.133242379502679
CBaya,C,BRR,CBaya.C,0.149311507335932
