Prefijo,Componentes_CHL,Modelos,Fenotipos,Heredabilidad
CPBrote,C,BRR,CPBrote.C,0.522858798900531
CPBrote,C,BRR,CPBrote.C,0.523954722007009
CPBrote,C,BRR,CPBrote.C,0.561471560948797
CPBrote,C,BRR,CPBrote.C,0.546396359929485
CPBrote,C,BRR,CPBrote.C,0.531526137284192
CPBrote,C,BRR,CPBrote.C,0.532707697853341
CPBrote,C,BRR,CPBrote.C,0.533775468097643
CPBrote,C,BRR,CPBrote.C,0.56148114542489
CPBrote,C,BRR,CPBrote.C,0.520644294325126
CPBrote,C,BRR,CPBrote.C,0.450464110637639
CPBrote,C,BRR,CPBrote.C,0.482614728466518
CPBrote,C,BRR,CPBrote.C,0.485333660305713
CPBrote,C,BRR,CPBrote.C,0.496473391047581
CPBrote,C,BRR,CPBrote.C,0.596631125926957
CPBrote,C,BRR,CPBrote.C,0.583507623430838
CPBrote,C,BRR,CPBrote.C,0.574926419120065
CPBrote,C,BRR,CPBrote.C,0.567017425520887
CPBrote,C,BRR,CPBrote.C,0.607465619312812
CPBrote,C,BRR,CPBrote.C,0.626059991194655
CPBrote,C,BRR,CPBrote.C,0.609613969665146
CPBrote,C,BRR,CPBrote.C,0.614237807284311
CPBrote,C,BRR,CPBrote.C,0.638410253581721
CPBrote,C,BRR,CPBrote.C,0.596894694198312
CPBrote,C,BRR,CPBrote.C,0.573755243025122
CPBrote,C,BRR,CPBrote.C,0.583120754772193
CPBrote,C,BRR,CPBrote.C,0.539996355257413
CPBrote,C,BRR,CPBrote.C,0.557530584801763
CPBrote,C,BRR,CPBrote.C,0.593210670254127
CPBrote,C,BRR,CPBrote.C,0.597949023123109
CPBrote,C,BRR,CPBrote.C,0.598183643836781
CPBrote,C,BRR,CPBrote.C,0.573769179407516
CPBrote,C,BRR,CPBrote.C,0.585208201532736
CPBrote,C,BRR,CPBrote.C,0.572075141452586
CPBrote,C,BRR,CPBrote.C,0.617737369189933
CPBrote,C,BRR,CPBrote.C,0.53274086207151
CPBrote,C,BRR,CPBrote.C,0.576756077798128
CPBrote,C,BRR,CPBrote.C,0.59968832999392
CPBrote,C,BRR,CPBrote.C,0.555397934608086
CPBrote,C,BRR,CPBrote.C,0.571838137722
CPBrote,C,BRR,CPBrote.C,0.548222554591684
CPBrote,C,BRR,CPBrote.C,0.586123471263755
CPBrote,C,BRR,CPBrote.C,0.548495423600504
CPBrote,C,BRR,CPBrote.C,0.621452368175561
CPBrote,C,BRR,CPBrote.C,0.595585655450733
CPBrote,C,BRR,CPBrote.C,0.506834496638863
CPBrote,C,BRR,CPBrote.C,0.500556789652744
CPBrote,C,BRR,CPBrote.C,0.503153055483652
CPBrote,C,BRR,CPBrote.C,0.489174400004414
CPBrote,C,BRR,CPBrote.C,0.527092658156068
CPBrote,C,BRR,CPBrote.C,0.613318891254331
CPBrote,C,BRR,CPBrote.C,0.550870894812135
CPBrote,C,BRR,CPBrote.C,0.591665345445905
CPBrote,C,BRR,CPBrote.C,0.566636930235922
CPBrote,C,BRR,CPBrote.C,0.574310831938755
CPBrote,C,BRR,CPBrote.C,0.581700157427123
CPBrote,C,BRR,CPBrote.C,0.569271305337644
CPBrote,C,BRR,CPBrote.C,0.612255672565147
CPBrote,C,BRR,CPBrote.C,0.595142697517606
CPBrote,C,BRR,CPBrote.C,0.624000539658983
CPBrote,C,BRR,CPBrote.C,0.6418340049193
CPBrote,C,BRR,CPBrote.C,0.641551972600528
CPBrote,C,BRR,CPBrote.C,0.65018223524914
CPBrote,C,BRR,CPBrote.C,0.610313758035039
CPBrote,C,BRR,CPBrote.C,0.590958375656721
CPBrote,C,BRR,CPBrote.C,0.581173318176282
CPBrote,C,BRR,CPBrote.C,0.624358832490891
CPBrote,C,BRR,CPBrote.C,0.530463157832719
CPBrote,C,BRR,CPBrote.C,0.532073301878918
CPBrote,C,BRR,CPBrote.C,0.573876034881358
CPBrote,C,BRR,CPBrote.C,0.562504410282007
CPBrote,C,BRR,CPBrote.C,0.534692767573867
CPBrote,C,BRR,CPBrote.C,0.551607235611994
CPBrote,C,BRR,CPBrote.C,0.475642027437245
CPBrote,C,BRR,CPBrote.C,0.528680265097028
CPBrote,C,BRR,CPBrote.C,0.532801666903543
CPBrote,C,BRR,CPBrote.C,0.562911515234359
CPBrote,C,BRR,CPBrote.C,0.544197631661991
CPBrote,C,BRR,CPBrote.C,0.493200746613855
CPBrote,C,BRR,CPBrote.C,0.484818715689003
CPBrote,C,BRR,CPBrote.C,0.524553337359113
CPBrote,C,BRR,CPBrote.C,0.485013749594644
CPBrote,C,BRR,CPBrote.C,0.517644954772195
CPBrote,C,BRR,CPBrote.C,0.497671453098463
CPBrote,C,BRR,CPBrote.C,0.531561788465498
CPBrote,C,BRR,CPBrote.C,0.522026182038638
CPBrote,C,BRR,CPBrote.C,0.565612585492636
CPBrote,C,BRR,CPBrote.C,0.570269913027357
CPBrote,C,BRR,CPBrote.C,0.528133012281095
CPBrote,C,BRR,CPBrote.C,0.554092462767029
CPBrote,C,BRR,CPBrote.C,0.561494431762435
CPBrote,C,BRR,CPBrote.C,0.554456330786639
CPBrote,C,BRR,CPBrote.C,0.505123131685064
CPBrote,C,BRR,CPBrote.C,0.471036524291859
CPBrote,C,BRR,CPBrote.C,0.516573378262157
CPBrote,C,BRR,CPBrote.C,0.527464195374308
CPBrote,C,BRR,CPBrote.C,0.553667178668134
CPBrote,C,BRR,CPBrote.C,0.518893516760689
CPBrote,C,BRR,CPBrote.C,0.539512155029353
CPBrote,C,BRR,CPBrote.C,0.556343339622657
CPBrote,C,BRR,CPBrote.C,0.523393659451417
CPBrote,C,BRR,CPBrote.C,0.563852583493268
CPBrote,C,BRR,CPBrote.C,0.512503415635205
CPBrote,C,BRR,CPBrote.C,0.585038524926377
CPBrote,C,BRR,CPBrote.C,0.528914928785204
CPBrote,C,BRR,CPBrote.C,0.518315076789254
CPBrote,C,BRR,CPBrote.C,0.492677290631424
CPBrote,C,BRR,CPBrote.C,0.510107076747685
CPBrote,C,BRR,CPBrote.C,0.491639068072918
CPBrote,C,BRR,CPBrote.C,0.553523683257747
CPBrote,C,BRR,CPBrote.C,0.554205175600739
CPBrote,C,BRR,CPBrote.C,0.521137957613245
CPBrote,C,BRR,CPBrote.C,0.483859030124627
CPBrote,C,BRR,CPBrote.C,0.536433776447441
CPBrote,C,BRR,CPBrote.C,0.543496407912149
CPBrote,C,BRR,CPBrote.C,0.497555095174606
CPBrote,C,BRR,CPBrote.C,0.558677721287059
CPBrote,C,BRR,CPBrote.C,0.555345069885857
CPBrote,C,BRR,CPBrote.C,0.523869568866403
CPBrote,C,BRR,CPBrote.C,0.59719279921962
CPBrote,C,BRR,CPBrote.C,0.533770366117099
CPBrote,C,BRR,CPBrote.C,0.541793837540135
CPBrote,C,BRR,CPBrote.C,0.576346999974654
CPBrote,C,BRR,CPBrote.C,0.623592926400103
CPBrote,C,BRR,CPBrote.C,0.538956221407867
CPBrote,C,BRR,CPBrote.C,0.578240405476283
CPBrote,C,BRR,CPBrote.C,0.558738091386964
CPBrote,C,BRR,CPBrote.C,0.656606159895315
CPBrote,C,BRR,CPBrote.C,0.582811118611991
CPBrote,C,BRR,CPBrote.C,0.587496732926687
CPBrote,C,BRR,CPBrote.C,0.643401725068723
CPBrote,C,BRR,CPBrote.C,0.585305848675643
CPBrote,C,BRR,CPBrote.C,0.564655018493637
CPBrote,C,BRR,CPBrote.C,0.559131466081372
CPBrote,C,BRR,CPBrote.C,0.593630284140769
CPBrote,C,BRR,CPBrote.C,0.523586105861984
CPBrote,C,BRR,CPBrote.C,0.49143961882433
CPBrote,C,BRR,CPBrote.C,0.463498053271577
CPBrote,C,BRR,CPBrote.C,0.439956748505279
CPBrote,C,BRR,CPBrote.C,0.458754048319974
CPBrote,C,BRR,CPBrote.C,0.431905699225349
CPBrote,C,BRR,CPBrote.C,0.49962639429325
CPBrote,C,BRR,CPBrote.C,0.48735618671002
CPBrote,C,BRR,CPBrote.C,0.483400979649863
CPBrote,C,BRR,CPBrote.C,0.415441530987878
CPBrote,C,BRR,CPBrote.C,0.565639728127899
CPBrote,C,BRR,CPBrote.C,0.52783661271192
CPBrote,C,BRR,CPBrote.C,0.563094157200488
CPBrote,C,BRR,CPBrote.C,0.599281477383924
CPBrote,C,BRR,CPBrote.C,0.574258250749025
CPBrote,C,BRR,CPBrote.C,0.611132344870426
CPBrote,C,BRR,CPBrote.C,0.488235147914555
CPBrote,C,BRR,CPBrote.C,0.559059380576869
CPBrote,C,BRR,CPBrote.C,0.57870206099182
CPBrote,C,BRR,CPBrote.C,0.514983751435939
CPBrote,C,BRR,CPBrote.C,0.514082736380389
CPBrote,C,BRR,CPBrote.C,0.563612360805335
CPBrote,C,BRR,CPBrote.C,0.506067456879855
CPBrote,C,BRR,CPBrote.C,0.511344741775655
CPBrote,C,BRR,CPBrote.C,0.580312840132796
CPBrote,C,BRR,CPBrote.C,0.576002703558075
CPBrote,C,BRR,CPBrote.C,0.559662933220626
CPBrote,C,BRR,CPBrote.C,0.533843095896575
CPBrote,C,BRR,CPBrote.C,0.540664144977747
CPBrote,C,BRR,CPBrote.C,0.596927175331761
CPBrote,C,BRR,CPBrote.C,0.595885784548406
CPBrote,C,BRR,CPBrote.C,0.573026731474663
CPBrote,C,BRR,CPBrote.C,0.59043483776382
CPBrote,C,BRR,CPBrote.C,0.598492223351164
CPBrote,C,BRR,CPBrote.C,0.5564908453049
CPBrote,C,BRR,CPBrote.C,0.560372862354937
CPBrote,C,BRR,CPBrote.C,0.572600598529481
CPBrote,C,BRR,CPBrote.C,0.53892734542772
CPBrote,C,BRR,CPBrote.C,0.602125193298192
CPBrote,C,BRR,CPBrote.C,0.604490770983792
CPBrote,C,BRR,CPBrote.C,0.54350604206512
CPBrote,C,BRR,CPBrote.C,0.575107653246077
CPBrote,C,BRR,CPBrote.C,0.57918618652763
CPBrote,C,BRR,CPBrote.C,0.57852491291837
CPBrote,C,BRR,CPBrote.C,0.634215789954669
CPBrote,C,BRR,CPBrote.C,0.587083067755492
CPBrote,C,BRR,CPBrote.C,0.60457932356055
CPBrote,C,BRR,CPBrote.C,0.641309148836568
CPBrote,C,BRR,CPBrote.C,0.59955167729668
CPBrote,C,BRR,CPBrote.C,0.637846728217997
CPBrote,C,BRR,CPBrote.C,0.541708481484712
CPBrote,C,BRR,CPBrote.C,0.543946816204527
CPBrote,C,BRR,CPBrote.C,0.494001662452664
CPBrote,C,BRR,CPBrote.C,0.539591750681112
CPBrote,C,BRR,CPBrote.C,0.556464351415715
CPBrote,C,BRR,CPBrote.C,0.593468834550263
CPBrote,C,BRR,CPBrote.C,0.577706214831104
CPBrote,C,BRR,CPBrote.C,0.582169290403983
CPBrote,C,BRR,CPBrote.C,0.601927457570688
CPBrote,C,BRR,CPBrote.C,0.497885200471965
CPBrote,C,BRR,CPBrote.C,0.51018599228046
CPBrote,C,BRR,CPBrote.C,0.561571182085409
CPBrote,C,BRR,CPBrote.C,0.518262332045595
CPBrote,C,BRR,CPBrote.C,0.555340097447372
CPBrote,C,BRR,CPBrote.C,0.561733668729327
CPBrote,C,BRR,CPBrote.C,0.564471605972013
CPBrote,C,BRR,CPBrote.C,0.560079545754012
CPBrote,C,BRR,CPBrote.C,0.53166759855194
CPBrote,C,BRR,CPBrote.C,0.562294348893756
CPBrote,C,BRR,CPBrote.C,0.619481678208393
CPBrote,C,BRR,CPBrote.C,0.558599635364572
CPBrote,C,BRR,CPBrote.C,0.522130424107897
CPBrote,C,BRR,CPBrote.C,0.526372855077626
CPBrote,C,BRR,CPBrote.C,0.563504358310989
CPBrote,C,BRR,CPBrote.C,0.510481932218927
CPBrote,C,BRR,CPBrote.C,0.489947920545889
CPBrote,C,BRR,CPBrote.C,0.469650942663948
CPBrote,C,BRR,CPBrote.C,0.494904567285454
CPBrote,C,BRR,CPBrote.C,0.450136509325529
CPBrote,C,BRR,CPBrote.C,0.457700323198972
CPBrote,C,BRR,CPBrote.C,0.431395751333185
CPBrote,C,BRR,CPBrote.C,0.396636960017154
CPBrote,C,BRR,CPBrote.C,0.466135017245077
CPBrote,C,BRR,CPBrote.C,0.478341222564348
CPBrote,C,BRR,CPBrote.C,0.472859212664235
CPBrote,C,BRR,CPBrote.C,0.473718466869566
CPBrote,C,BRR,CPBrote.C,0.498149414968162
CPBrote,C,BRR,CPBrote.C,0.463952223863693
CPBrote,C,BRR,CPBrote.C,0.503289771319994
CPBrote,C,BRR,CPBrote.C,0.556425009460398
CPBrote,C,BRR,CPBrote.C,0.468958250653893
CPBrote,C,BRR,CPBrote.C,0.523347698059109
CPBrote,C,BRR,CPBrote.C,0.587026445072785
CPBrote,C,BRR,CPBrote.C,0.554173835417752
CPBrote,C,BRR,CPBrote.C,0.572990040700117
CPBrote,C,BRR,CPBrote.C,0.548628229968901
CPBrote,C,BRR,CPBrote.C,0.585758824612005
CPBrote,C,BRR,CPBrote.C,0.566715813713589
CPBrote,C,BRR,CPBrote.C,0.571727884056783
CPBrote,C,BRR,CPBrote.C,0.513225826631414
CPBrote,C,BRR,CPBrote.C,0.553878646448171
CPBrote,C,BRR,CPBrote.C,0.536695435602146
CPBrote,C,BRR,CPBrote.C,0.536962794953355
CPBrote,C,BRR,CPBrote.C,0.537893810910738
CPBrote,C,BRR,CPBrote.C,0.567058939059881
CPBrote,C,BRR,CPBrote.C,0.54454693642727
CPBrote,C,BRR,CPBrote.C,0.56861010915044
CPBrote,C,BRR,CPBrote.C,0.501040676251267
CPBrote,C,BRR,CPBrote.C,0.53569088989766
CPBrote,C,BRR,CPBrote.C,0.562380807110898
CPBrote,C,BRR,CPBrote.C,0.505889005567616
CPBrote,C,BRR,CPBrote.C,0.542534617349975
CPBrote,C,BRR,CPBrote.C,0.554542450060285
CPBrote,C,BRR,CPBrote.C,0.566107521882045
CPBrote,C,BRR,CPBrote.C,0.580960486087141
CPBrote,C,BRR,CPBrote.C,0.59641527999956
CPBrote,C,BRR,CPBrote.C,0.583680937600314
CPBrote,C,BRR,CPBrote.C,0.571803622998162
CPBrote,C,BRR,CPBrote.C,0.558441929619939
CPBrote,C,BRR,CPBrote.C,0.580137758412438
CPBrote,C,BRR,CPBrote.C,0.53546580259496
CPBrote,C,BRR,CPBrote.C,0.587454232713516
CPBrote,C,BRR,CPBrote.C,0.535910712628396
CPBrote,C,BRR,CPBrote.C,0.575920014201741
CPBrote,C,BRR,CPBrote.C,0.508258627960441
CPBrote,C,BRR,CPBrote.C,0.524613294661592
CPBrote,C,BRR,CPBrote.C,0.444884900273959
CPBrote,C,BRR,CPBrote.C,0.473516479469359
CPBrote,C,BRR,CPBrote.C,0.432057721293435
CPBrote,C,BRR,CPBrote.C,0.465230274593187
CPBrote,C,BRR,CPBrote.C,0.48290312870974
CPBrote,C,BRR,CPBrote.C,0.527557991963977
CPBrote,C,BRR,CPBrote.C,0.51002453900888
CPBrote,C,BRR,CPBrote.C,0.543709406291938
CPBrote,C,BRR,CPBrote.C,0.541928335096526
CPBrote,C,BRR,CPBrote.C,0.538077528191506
CPBrote,C,BRR,CPBrote.C,0.494283679401297
CPBrote,C,BRR,CPBrote.C,0.480038556522596
CPBrote,C,BRR,CPBrote.C,0.52493156887168
CPBrote,C,BRR,CPBrote.C,0.522613119830083
CPBrote,C,BRR,CPBrote.C,0.521236065118013
CPBrote,C,BRR,CPBrote.C,0.560375177714748
CPBrote,C,BRR,CPBrote.C,0.568163497142695
CPBrote,C,BRR,CPBrote.C,0.528787906136805
CPBrote,C,BRR,CPBrote.C,0.467704827995828
CPBrote,C,BRR,CPBrote.C,0.473485094968513
CPBrote,C,BRR,CPBrote.C,0.491403714289891
CPBrote,C,BRR,CPBrote.C,0.477767998738334
CPBrote,C,BRR,CPBrote.C,0.463006418394392
CPBrote,C,BRR,CPBrote.C,0.541839044447393
CPBrote,C,BRR,CPBrote.C,0.578780107693529
CPBrote,C,BRR,CPBrote.C,0.499564041896334
CPBrote,C,BRR,CPBrote.C,0.652491175362475
CPBrote,C,BRR,CPBrote.C,0.621271516140945
CPBrote,C,BRR,CPBrote.C,0.608508549619161
CPBrote,C,BRR,CPBrote.C,0.635613097777446
CPBrote,C,BRR,CPBrote.C,0.668606606981636
CPBrote,C,BRR,CPBrote.C,0.610977544183839
CPBrote,C,BRR,CPBrote.C,0.609448817174256
CPBrote,C,BRR,CPBrote.C,0.624748349793469
CPBrote,C,BRR,CPBrote.C,0.604138516324144
CPBrote,C,BRR,CPBrote.C,0.608923287313189
CPBrote,C,BRR,CPBrote.C,0.584058541938117
CPBrote,C,BRR,CPBrote.C,0.566159441637477
CPBrote,C,BRR,CPBrote.C,0.533572088042731
CPBrote,C,BRR,CPBrote.C,0.560561906276179
CPBrote,C,BRR,CPBrote.C,0.56118606744977
CPBrote,C,BRR,CPBrote.C,0.5854615741706
CPBrote,C,BRR,CPBrote.C,0.57127730510409
CPBrote,C,BRR,CPBrote.C,0.574266657823871
CPBrote,C,BRR,CPBrote.C,0.537280920966719
CPBrote,C,BRR,CPBrote.C,0.571718074378873
CPBrote,C,BRR,CPBrote.C,0.553979398851604
CPBrote,C,BRR,CPBrote.C,0.590559248695397
CPBrote,C,BRR,CPBrote.C,0.572106857862946
CPBrote,C,BRR,CPBrote.C,0.592366512656063
CPBrote,C,BRR,CPBrote.C,0.572747980861485
CPBrote,C,BRR,CPBrote.C,0.533666352474698
CPBrote,C,BRR,CPBrote.C,0.536988656431139
CPBrote,C,BRR,CPBrote.C,0.573618913671253
CPBrote,C,BRR,CPBrote.C,0.551473202968014
CPBrote,C,BRR,CPBrote.C,0.540708329843671
CPBrote,C,BRR,CPBrote.C,0.554966989131478
CPBrote,C,BRR,CPBrote.C,0.456191165171533
CPBrote,C,BRR,CPBrote.C,0.50835169058256
CPBrote,C,BRR,CPBrote.C,0.545091709667473
CPBrote,C,BRR,CPBrote.C,0.529464449700911
CPBrote,C,BRR,CPBrote.C,0.472561086972597
CPBrote,C,BRR,CPBrote.C,0.483309057568176
CPBrote,C,BRR,CPBrote.C,0.46178970091631
CPBrote,C,BRR,CPBrote.C,0.498893491905141
CPBrote,C,BRR,CPBrote.C,0.401255058601731
CPBrote,C,BRR,CPBrote.C,0.406078241206549
CPBrote,C,BRR,CPBrote.C,0.407440289686931
CPBrote,C,BRR,CPBrote.C,0.463778612124405
CPBrote,C,BRR,CPBrote.C,0.537063015087928
CPBrote,C,BRR,CPBrote.C,0.575809368578438
CPBrote,C,BRR,CPBrote.C,0.580732066205079
CPBrote,C,BRR,CPBrote.C,0.598203260162214
CPBrote,C,BRR,CPBrote.C,0.579233145715641
CPBrote,C,BRR,CPBrote.C,0.551468338228672
CPBrote,C,BRR,CPBrote.C,0.629608769835685
CPBrote,C,BRR,CPBrote.C,0.52880763366921
CPBrote,C,BRR,CPBrote.C,0.579346616441334
CPBrote,C,BRR,CPBrote.C,0.572795740921033
CPBrote,C,BRR,CPBrote.C,0.5731151063257
CPBrote,C,BRR,CPBrote.C,0.598632470996346
CPBrote,C,BRR,CPBrote.C,0.512022711298171
CPBrote,C,BRR,CPBrote.C,0.539742083439486
CPBrote,C,BRR,CPBrote.C,0.610651508267248
CPBrote,C,BRR,CPBrote.C,0.494643331925742
CPBrote,C,BRR,CPBrote.C,0.551387088654473
CPBrote,C,BRR,CPBrote.C,0.522984506683698
CPBrote,C,BRR,CPBrote.C,0.49849514681962
CPBrote,C,BRR,CPBrote.C,0.465848357221062
CPBrote,C,BRR,CPBrote.C,0.470478577924709
CPBrote,C,BRR,CPBrote.C,0.427393378620813
CPBrote,C,BRR,CPBrote.C,0.515978427184867
CPBrote,C,BRR,CPBrote.C,0.523595623846594
CPBrote,C,BRR,CPBrote.C,0.518246074969631
CPBrote,C,BRR,CPBrote.C,0.527477758424681
CPBrote,C,BRR,CPBrote.C,0.556084465603633
CPBrote,C,BRR,CPBrote.C,0.564882198433812
CPBrote,C,BRR,CPBrote.C,0.535711942412912
CPBrote,C,BRR,CPBrote.C,0.565347440069194
CPBrote,C,BRR,CPBrote.C,0.548753404419018
CPBrote,C,BRR,CPBrote.C,0.552589541781942
CPBrote,C,BRR,CPBrote.C,0.507421828929882
CPBrote,C,BRR,CPBrote.C,0.536066148888517
CPBrote,C,BRR,CPBrote.C,0.522878573378679
CPBrote,C,BRR,CPBrote.C,0.544880356969802
CPBrote,C,BRR,CPBrote.C,0.554358529418269
CPBrote,C,BRR,CPBrote.C,0.56647876296231
CPBrote,C,BRR,CPBrote.C,0.553521254803603
CPBrote,C,BRR,CPBrote.C,0.523150168102463
CPBrote,C,BRR,CPBrote.C,0.517119339607425
CPBrote,C,BRR,CPBrote.C,0.50625640132911
CPBrote,C,BRR,CPBrote.C,0.474480823713864
CPBrote,C,BRR,CPBrote.C,0.481760330342117
CPBrote,C,BRR,CPBrote.C,0.434286298194634
CPBrote,C,BRR,CPBrote.C,0.468722319968723
CPBrote,C,BRR,CPBrote.C,0.50335700639404
CPBrote,C,BRR,CPBrote.C,0.485553193581884
CPBrote,C,BRR,CPBrote.C,0.550136641766596
CPBrote,C,BRR,CPBrote.C,0.538177620207472
CPBrote,C,BRR,CPBrote.C,0.585744380479993
CPBrote,C,BRR,CPBrote.C,0.563263261065277
CPBrote,C,BRR,CPBrote.C,0.591334038997405
CPBrote,C,BRR,CPBrote.C,0.60227414995278
CPBrote,C,BRR,CPBrote.C,0.578820157841701
CPBrote,C,BRR,CPBrote.C,0.497338819776661
CPBrote,C,BRR,CPBrote.C,0.548287495544474
CPBrote,C,BRR,CPBrote.C,0.526735358165143
CPBrote,C,BRR,CPBrote.C,0.514386129312887
CPBrote,C,BRR,CPBrote.C,0.44302858217885
CPBrote,C,BRR,CPBrote.C,0.442990759562529
CPBrote,C,BRR,CPBrote.C,0.461638435698351
CPBrote,C,BRR,CPBrote.C,0.533133983734466
CPBrote,C,BRR,CPBrote.C,0.565122894077278
CPBrote,C,BRR,CPBrote.C,0.525115040312034
CPBrote,C,BRR,CPBrote.C,0.539190952621738
CPBrote,C,BRR,CPBrote.C,0.496918536268541
CPBrote,C,BRR,CPBrote.C,0.515794697087732
CPBrote,C,BRR,CPBrote.C,0.56479824475117
CPBrote,C,BRR,CPBrote.C,0.552916542795852
CPBrote,C,BRR,CPBrote.C,0.63113976564596
CPBrote,C,BRR,CPBrote.C,0.617312004442598
CPBrote,C,BRR,CPBrote.C,0.59395975014272
CPBrote,C,BRR,CPBrote.C,0.59471259651107
CPBrote,C,BRR,CPBrote.C,0.528351147052725
CPBrote,C,BRR,CPBrote.C,0.454804080065511
CPBrote,C,BRR,CPBrote.C,0.515503158452328
CPBrote,C,BRR,CPBrote.C,0.513533968462678
CPBrote,C,BRR,CPBrote.C,0.542883156352355
CPBrote,C,BRR,CPBrote.C,0.49084986998027
CPBrote,C,BRR,CPBrote.C,0.52405199862569
CPBrote,C,BRR,CPBrote.C,0.588968116718146
CPBrote,C,BRR,CPBrote.C,0.57072080326364
CPBrote,C,BRR,CPBrote.C,0.581510357365887
CPBrote,C,BRR,CPBrote.C,0.57958229473383
CPBrote,C,BRR,CPBrote.C,0.484170528620841
CPBrote,C,BRR,CPBrote.C,0.531082623689605
CPBrote,C,BRR,CPBrote.C,0.488435068395559
CPBrote,C,BRR,CPBrote.C,0.479706674925005
CPBrote,C,BRR,CPBrote.C,0.498782865531355
CPBrote,C,BRR,CPBrote.C,0.509396372577626
CPBrote,C,BRR,CPBrote.C,0.547802912670968
CPBrote,C,BRR,CPBrote.C,0.500572927009996
CPBrote,C,BRR,CPBrote.C,0.519369029663147
CPBrote,C,BRR,CPBrote.C,0.499533993336129
CPBrote,C,BRR,CPBrote.C,0.535987444051685
CPBrote,C,BRR,CPBrote.C,0.552955856083474
CPBrote,C,BRR,CPBrote.C,0.453445714582444
CPBrote,C,BRR,CPBrote.C,0.447443117123724
CPBrote,C,BRR,CPBrote.C,0.531540466816025
CPBrote,C,BRR,CPBrote.C,0.520222327553055
CPBrote,C,BRR,CPBrote.C,0.561223514022019
CPBrote,C,BRR,CPBrote.C,0.59986991102099
