Prefijo,CHL_Components,Modelos,Fenotipos,Heritability
PCSprout,C,BRR,PCSprout.C,0.482614728466518
PCSprout,C,BRR,PCSprout.C,0.485333660305713
PCSprout,C,BRR,PCSprout.C,0.496473391047581
PCSprout,C,BRR,PCSprout.C,0.596631125926957
PCSprout,C,BRR,PCSprout.C,0.583507623430838
PCSprout,C,BRR,PCSprout.C,0.574926419120065
PCSprout,C,BRR,PCSprout.C,0.567017425520887
PCSprout,C,BRR,PCSprout.C,0.607465619312812
PCSprout,C,BRR,PCSprout.C,0.626059991194655
PCSprout,C,BRR,PCSprout.C,0.609613969665146
PCSprout,C,BRR,PCSprout.C,0.614237807284311
PCSprout,C,BRR,PCSprout.C,0.638410253581721
PCSprout,C,BRR,PCSprout.C,0.596894694198312
PCSprout,C,BRR,PCSprout.C,0.573755243025122
PCSprout,C,BRR,PCSprout.C,0.583120754772193
PCSprout,C,BRR,PCSprout.C,0.539996355257413
PCSprout,C,BRR,PCSprout.C,0.557530584801763
PCSprout,C,BRR,PCSprout.C,0.593210670254127
PCSprout,C,BRR,PCSprout.C,0.597949023123109
PCSprout,C,BRR,PCSprout.C,0.598183643836781
PCSprout,C,BRR,PCSprout.C,0.573769179407516
PCSprout,C,BRR,PCSprout.C,0.585208201532736
PCSprout,C,BRR,PCSprout.C,0.572075141452586
PCSprout,C,BRR,PCSprout.C,0.617737369189933
PCSprout,C,BRR,PCSprout.C,0.53274086207151
PCSprout,C,BRR,PCSprout.C,0.576756077798128
PCSprout,C,BRR,PCSprout.C,0.59968832999392
PCSprout,C,BRR,PCSprout.C,0.555397934608086
PCSprout,C,BRR,PCSprout.C,0.571838137722
PCSprout,C,BRR,PCSprout.C,0.548222554591684
PCSprout,C,BRR,PCSprout.C,0.586123471263755
PCSprout,C,BRR,PCSprout.C,0.548495423600504
PCSprout,C,BRR,PCSprout.C,0.621452368175561
PCSprout,C,BRR,PCSprout.C,0.595585655450733
PCSprout,C,BRR,PCSprout.C,0.506834496638863
PCSprout,C,BRR,PCSprout.C,0.500556789652744
PCSprout,C,BRR,PCSprout.C,0.503153055483652
PCSprout,C,BRR,PCSprout.C,0.489174400004414
PCSprout,C,BRR,PCSprout.C,0.527092658156068
PCSprout,C,BRR,PCSprout.C,0.613318891254331
PCSprout,C,BRR,PCSprout.C,0.550870894812135
PCSprout,C,BRR,PCSprout.C,0.591665345445905
PCSprout,C,BRR,PCSprout.C,0.566636930235922
PCSprout,C,BRR,PCSprout.C,0.574310831938755
PCSprout,C,BRR,PCSprout.C,0.581700157427123
PCSprout,C,BRR,PCSprout.C,0.569271305337644
PCSprout,C,BRR,PCSprout.C,0.612255672565147
PCSprout,C,BRR,PCSprout.C,0.595142697517606
PCSprout,C,BRR,PCSprout.C,0.624000539658983
PCSprout,C,BRR,PCSprout.C,0.6418340049193
PCSprout,C,BRR,PCSprout.C,0.641551972600528
PCSprout,C,BRR,PCSprout.C,0.65018223524914
PCSprout,C,BRR,PCSprout.C,0.610313758035039
PCSprout,C,BRR,PCSprout.C,0.590958375656721
PCSprout,C,BRR,PCSprout.C,0.581173318176282
PCSprout,C,BRR,PCSprout.C,0.624358832490891
PCSprout,C,BRR,PCSprout.C,0.530463157832719
PCSprout,C,BRR,PCSprout.C,0.532073301878918
PCSprout,C,BRR,PCSprout.C,0.573876034881358
PCSprout,C,BRR,PCSprout.C,0.562504410282007
PCSprout,C,BRR,PCSprout.C,0.534692767573867
PCSprout,C,BRR,PCSprout.C,0.551607235611994
PCSprout,C,BRR,PCSprout.C,0.475642027437245
PCSprout,C,BRR,PCSprout.C,0.528680265097028
PCSprout,C,BRR,PCSprout.C,0.532801666903543
PCSprout,C,BRR,PCSprout.C,0.562911515234359
PCSprout,C,BRR,PCSprout.C,0.544197631661991
PCSprout,C,BRR,PCSprout.C,0.493200746613855
PCSprout,C,BRR,PCSprout.C,0.484818715689003
PCSprout,C,BRR,PCSprout.C,0.524553337359113
PCSprout,C,BRR,PCSprout.C,0.485013749594644
PCSprout,C,BRR,PCSprout.C,0.517644954772195
PCSprout,C,BRR,PCSprout.C,0.497671453098463
PCSprout,C,BRR,PCSprout.C,0.531561788465498
PCSprout,C,BRR,PCSprout.C,0.522026182038638
PCSprout,C,BRR,PCSprout.C,0.565612585492636
PCSprout,C,BRR,PCSprout.C,0.570269913027357
PCSprout,C,BRR,PCSprout.C,0.528133012281095
PCSprout,C,BRR,PCSprout.C,0.554092462767029
PCSprout,C,BRR,PCSprout.C,0.561494431762435
PCSprout,C,BRR,PCSprout.C,0.554456330786639
PCSprout,C,BRR,PCSprout.C,0.505123131685064
PCSprout,C,BRR,PCSprout.C,0.471036524291859
PCSprout,C,BRR,PCSprout.C,0.516573378262157
PCSprout,C,BRR,PCSprout.C,0.527464195374308
PCSprout,C,BRR,PCSprout.C,0.553667178668134
PCSprout,C,BRR,PCSprout.C,0.518893516760689
PCSprout,C,BRR,PCSprout.C,0.539512155029353
PCSprout,C,BRR,PCSprout.C,0.556343339622657
PCSprout,C,BRR,PCSprout.C,0.523393659451417
PCSprout,C,BRR,PCSprout.C,0.563852583493268
PCSprout,C,BRR,PCSprout.C,0.512503415635205
PCSprout,C,BRR,PCSprout.C,0.585038524926377
PCSprout,C,BRR,PCSprout.C,0.528914928785204
PCSprout,C,BRR,PCSprout.C,0.518315076789254
PCSprout,C,BRR,PCSprout.C,0.492677290631424
PCSprout,C,BRR,PCSprout.C,0.510107076747685
PCSprout,C,BRR,PCSprout.C,0.491639068072918
PCSprout,C,BRR,PCSprout.C,0.553523683257747
PCSprout,C,BRR,PCSprout.C,0.554205175600739
PCSprout,C,BRR,PCSprout.C,0.521137957613245
PCSprout,C,BRR,PCSprout.C,0.483859030124627
PCSprout,C,BRR,PCSprout.C,0.536433776447441
PCSprout,C,BRR,PCSprout.C,0.543496407912149
PCSprout,C,BRR,PCSprout.C,0.497555095174606
PCSprout,C,BRR,PCSprout.C,0.558677721287059
PCSprout,C,BRR,PCSprout.C,0.555345069885857
PCSprout,C,BRR,PCSprout.C,0.523869568866403
PCSprout,C,BRR,PCSprout.C,0.59719279921962
PCSprout,C,BRR,PCSprout.C,0.533770366117099
PCSprout,C,BRR,PCSprout.C,0.541793837540135
PCSprout,C,BRR,PCSprout.C,0.576346999974654
PCSprout,C,BRR,PCSprout.C,0.623592926400103
PCSprout,C,BRR,PCSprout.C,0.538956221407867
PCSprout,C,BRR,PCSprout.C,0.578240405476283
PCSprout,C,BRR,PCSprout.C,0.558738091386964
PCSprout,C,BRR,PCSprout.C,0.656606159895315
PCSprout,C,BRR,PCSprout.C,0.582811118611991
PCSprout,C,BRR,PCSprout.C,0.587496732926687
PCSprout,C,BRR,PCSprout.C,0.643401725068723
PCSprout,C,BRR,PCSprout.C,0.585305848675643
PCSprout,C,BRR,PCSprout.C,0.564655018493637
PCSprout,C,BRR,PCSprout.C,0.559131466081372
PCSprout,C,BRR,PCSprout.C,0.593630284140769
PCSprout,C,BRR,PCSprout.C,0.523586105861984
PCSprout,C,BRR,PCSprout.C,0.49143961882433
PCSprout,C,BRR,PCSprout.C,0.463498053271577
PCSprout,C,BRR,PCSprout.C,0.439956748505279
PCSprout,C,BRR,PCSprout.C,0.458754048319974
PCSprout,C,BRR,PCSprout.C,0.431905699225349
PCSprout,C,BRR,PCSprout.C,0.49962639429325
PCSprout,C,BRR,PCSprout.C,0.48735618671002
PCSprout,C,BRR,PCSprout.C,0.483400979649863
PCSprout,C,BRR,PCSprout.C,0.415441530987878
PCSprout,C,BRR,PCSprout.C,0.565639728127899
PCSprout,C,BRR,PCSprout.C,0.52783661271192
PCSprout,C,BRR,PCSprout.C,0.563094157200488
PCSprout,C,BRR,PCSprout.C,0.599281477383924
PCSprout,C,BRR,PCSprout.C,0.574258250749025
PCSprout,C,BRR,PCSprout.C,0.611132344870426
PCSprout,C,BRR,PCSprout.C,0.488235147914555
PCSprout,C,BRR,PCSprout.C,0.559059380576869
PCSprout,C,BRR,PCSprout.C,0.57870206099182
PCSprout,C,BRR,PCSprout.C,0.514983751435939
PCSprout,C,BRR,PCSprout.C,0.514082736380389
PCSprout,C,BRR,PCSprout.C,0.563612360805335
PCSprout,C,BRR,PCSprout.C,0.506067456879855
PCSprout,C,BRR,PCSprout.C,0.511344741775655
PCSprout,C,BRR,PCSprout.C,0.580312840132796
PCSprout,C,BRR,PCSprout.C,0.576002703558075
PCSprout,C,BRR,PCSprout.C,0.559662933220626
PCSprout,C,BRR,PCSprout.C,0.533843095896575
PCSprout,C,BRR,PCSprout.C,0.540664144977747
PCSprout,C,BRR,PCSprout.C,0.596927175331761
PCSprout,C,BRR,PCSprout.C,0.595885784548406
PCSprout,C,BRR,PCSprout.C,0.573026731474663
PCSprout,C,BRR,PCSprout.C,0.59043483776382
PCSprout,C,BRR,PCSprout.C,0.598492223351164
PCSprout,C,BRR,PCSprout.C,0.5564908453049
PCSprout,C,BRR,PCSprout.C,0.560372862354937
PCSprout,C,BRR,PCSprout.C,0.572600598529481
PCSprout,C,BRR,PCSprout.C,0.53892734542772
PCSprout,C,BRR,PCSprout.C,0.602125193298192
PCSprout,C,BRR,PCSprout.C,0.604490770983792
PCSprout,C,BRR,PCSprout.C,0.54350604206512
PCSprout,C,BRR,PCSprout.C,0.575107653246077
PCSprout,C,BRR,PCSprout.C,0.57918618652763
PCSprout,C,BRR,PCSprout.C,0.57852491291837
PCSprout,C,BRR,PCSprout.C,0.634215789954669
PCSprout,C,BRR,PCSprout.C,0.587083067755492
PCSprout,C,BRR,PCSprout.C,0.60457932356055
PCSprout,C,BRR,PCSprout.C,0.641309148836568
PCSprout,C,BRR,PCSprout.C,0.59955167729668
PCSprout,C,BRR,PCSprout.C,0.637846728217997
PCSprout,C,BRR,PCSprout.C,0.541708481484712
PCSprout,C,BRR,PCSprout.C,0.543946816204527
PCSprout,C,BRR,PCSprout.C,0.494001662452664
PCSprout,C,BRR,PCSprout.C,0.539591750681112
PCSprout,C,BRR,PCSprout.C,0.556464351415715
PCSprout,C,BRR,PCSprout.C,0.593468834550263
PCSprout,C,BRR,PCSprout.C,0.577706214831104
PCSprout,C,BRR,PCSprout.C,0.582169290403983
PCSprout,C,BRR,PCSprout.C,0.601927457570688
PCSprout,C,BRR,PCSprout.C,0.497885200471965
PCSprout,C,BRR,PCSprout.C,0.51018599228046
PCSprout,C,BRR,PCSprout.C,0.561571182085409
PCSprout,C,BRR,PCSprout.C,0.518262332045595
PCSprout,C,BRR,PCSprout.C,0.555340097447372
PCSprout,C,BRR,PCSprout.C,0.561733668729327
PCSprout,C,BRR,PCSprout.C,0.564471605972013
PCSprout,C,BRR,PCSprout.C,0.560079545754012
PCSprout,C,BRR,PCSprout.C,0.53166759855194
PCSprout,C,BRR,PCSprout.C,0.562294348893756
PCSprout,C,BRR,PCSprout.C,0.619481678208393
PCSprout,C,BRR,PCSprout.C,0.558599635364572
PCSprout,C,BRR,PCSprout.C,0.522130424107897
PCSprout,C,BRR,PCSprout.C,0.526372855077626
PCSprout,C,BRR,PCSprout.C,0.563504358310989
PCSprout,C,BRR,PCSprout.C,0.510481932218927
PCSprout,C,BRR,PCSprout.C,0.489947920545889
PCSprout,C,BRR,PCSprout.C,0.469650942663948
PCSprout,C,BRR,PCSprout.C,0.494904567285454
PCSprout,C,BRR,PCSprout.C,0.450136509325529
PCSprout,C,BRR,PCSprout.C,0.457700323198972
PCSprout,C,BRR,PCSprout.C,0.431395751333185
PCSprout,C,BRR,PCSprout.C,0.396636960017154
PCSprout,C,BRR,PCSprout.C,0.466135017245077
PCSprout,C,BRR,PCSprout.C,0.478341222564348
PCSprout,C,BRR,PCSprout.C,0.472859212664235
PCSprout,C,BRR,PCSprout.C,0.473718466869566
PCSprout,C,BRR,PCSprout.C,0.498149414968162
PCSprout,C,BRR,PCSprout.C,0.463952223863693
PCSprout,C,BRR,PCSprout.C,0.503289771319994
PCSprout,C,BRR,PCSprout.C,0.556425009460398
PCSprout,C,BRR,PCSprout.C,0.468958250653893
PCSprout,C,BRR,PCSprout.C,0.523347698059109
PCSprout,C,BRR,PCSprout.C,0.587026445072785
PCSprout,C,BRR,PCSprout.C,0.554173835417752
PCSprout,C,BRR,PCSprout.C,0.572990040700117
PCSprout,C,BRR,PCSprout.C,0.548628229968901
PCSprout,C,BRR,PCSprout.C,0.585758824612005
PCSprout,C,BRR,PCSprout.C,0.566715813713589
PCSprout,C,BRR,PCSprout.C,0.571727884056783
PCSprout,C,BRR,PCSprout.C,0.513225826631414
PCSprout,C,BRR,PCSprout.C,0.553878646448171
PCSprout,C,BRR,PCSprout.C,0.536695435602146
PCSprout,C,BRR,PCSprout.C,0.536962794953355
PCSprout,C,BRR,PCSprout.C,0.537893810910738
PCSprout,C,BRR,PCSprout.C,0.567058939059881
PCSprout,C,BRR,PCSprout.C,0.54454693642727
PCSprout,C,BRR,PCSprout.C,0.56861010915044
PCSprout,C,BRR,PCSprout.C,0.501040676251267
PCSprout,C,BRR,PCSprout.C,0.53569088989766
PCSprout,C,BRR,PCSprout.C,0.562380807110898
PCSprout,C,BRR,PCSprout.C,0.505889005567616
PCSprout,C,BRR,PCSprout.C,0.542534617349975
PCSprout,C,BRR,PCSprout.C,0.554542450060285
PCSprout,C,BRR,PCSprout.C,0.566107521882045
PCSprout,C,BRR,PCSprout.C,0.580960486087141
PCSprout,C,BRR,PCSprout.C,0.59641527999956
PCSprout,C,BRR,PCSprout.C,0.583680937600314
PCSprout,C,BRR,PCSprout.C,0.571803622998162
PCSprout,C,BRR,PCSprout.C,0.558441929619939
PCSprout,C,BRR,PCSprout.C,0.580137758412438
PCSprout,C,BRR,PCSprout.C,0.53546580259496
PCSprout,C,BRR,PCSprout.C,0.587454232713516
PCSprout,C,BRR,PCSprout.C,0.535910712628396
PCSprout,C,BRR,PCSprout.C,0.575920014201741
PCSprout,C,BRR,PCSprout.C,0.508258627960441
PCSprout,C,BRR,PCSprout.C,0.524613294661592
PCSprout,C,BRR,PCSprout.C,0.444884900273959
PCSprout,C,BRR,PCSprout.C,0.473516479469359
PCSprout,C,BRR,PCSprout.C,0.432057721293435
PCSprout,C,BRR,PCSprout.C,0.465230274593187
PCSprout,C,BRR,PCSprout.C,0.48290312870974
PCSprout,C,BRR,PCSprout.C,0.527557991963977
PCSprout,C,BRR,PCSprout.C,0.51002453900888
PCSprout,C,BRR,PCSprout.C,0.543709406291938
PCSprout,C,BRR,PCSprout.C,0.541928335096526
PCSprout,C,BRR,PCSprout.C,0.538077528191506
PCSprout,C,BRR,PCSprout.C,0.494283679401297
PCSprout,C,BRR,PCSprout.C,0.480038556522596
PCSprout,C,BRR,PCSprout.C,0.52493156887168
PCSprout,C,BRR,PCSprout.C,0.522613119830083
PCSprout,C,BRR,PCSprout.C,0.521236065118013
PCSprout,C,BRR,PCSprout.C,0.560375177714748
PCSprout,C,BRR,PCSprout.C,0.568163497142695
PCSprout,C,BRR,PCSprout.C,0.528787906136805
PCSprout,C,BRR,PCSprout.C,0.467704827995828
PCSprout,C,BRR,PCSprout.C,0.473485094968513
PCSprout,C,BRR,PCSprout.C,0.491403714289891
PCSprout,C,BRR,PCSprout.C,0.477767998738334
PCSprout,C,BRR,PCSprout.C,0.463006418394392
PCSprout,C,BRR,PCSprout.C,0.541839044447393
PCSprout,C,BRR,PCSprout.C,0.578780107693529
PCSprout,C,BRR,PCSprout.C,0.499564041896334
PCSprout,C,BRR,PCSprout.C,0.652491175362475
PCSprout,C,BRR,PCSprout.C,0.621271516140945
PCSprout,C,BRR,PCSprout.C,0.608508549619161
PCSprout,C,BRR,PCSprout.C,0.635613097777446
PCSprout,C,BRR,PCSprout.C,0.668606606981636
PCSprout,C,BRR,PCSprout.C,0.610977544183839
PCSprout,C,BRR,PCSprout.C,0.609448817174256
PCSprout,C,BRR,PCSprout.C,0.624748349793469
PCSprout,C,BRR,PCSprout.C,0.604138516324144
PCSprout,C,BRR,PCSprout.C,0.608923287313189
PCSprout,C,BRR,PCSprout.C,0.584058541938117
PCSprout,C,BRR,PCSprout.C,0.566159441637477
PCSprout,C,BRR,PCSprout.C,0.533572088042731
PCSprout,C,BRR,PCSprout.C,0.560561906276179
PCSprout,C,BRR,PCSprout.C,0.56118606744977
PCSprout,C,BRR,PCSprout.C,0.5854615741706
PCSprout,C,BRR,PCSprout.C,0.57127730510409
PCSprout,C,BRR,PCSprout.C,0.574266657823871
PCSprout,C,BRR,PCSprout.C,0.537280920966719
PCSprout,C,BRR,PCSprout.C,0.571718074378873
PCSprout,C,BRR,PCSprout.C,0.553979398851604
PCSprout,C,BRR,PCSprout.C,0.590559248695397
PCSprout,C,BRR,PCSprout.C,0.572106857862946
PCSprout,C,BRR,PCSprout.C,0.592366512656063
PCSprout,C,BRR,PCSprout.C,0.572747980861485
PCSprout,C,BRR,PCSprout.C,0.533666352474698
PCSprout,C,BRR,PCSprout.C,0.536988656431139
PCSprout,C,BRR,PCSprout.C,0.573618913671253
PCSprout,C,BRR,PCSprout.C,0.551473202968014
PCSprout,C,BRR,PCSprout.C,0.540708329843671
PCSprout,C,BRR,PCSprout.C,0.554966989131478
PCSprout,C,BRR,PCSprout.C,0.456191165171533
PCSprout,C,BRR,PCSprout.C,0.50835169058256
PCSprout,C,BRR,PCSprout.C,0.545091709667473
PCSprout,C,BRR,PCSprout.C,0.529464449700911
PCSprout,C,BRR,PCSprout.C,0.472561086972597
PCSprout,C,BRR,PCSprout.C,0.483309057568176
PCSprout,C,BRR,PCSprout.C,0.46178970091631
PCSprout,C,BRR,PCSprout.C,0.498893491905141
PCSprout,C,BRR,PCSprout.C,0.401255058601731
PCSprout,C,BRR,PCSprout.C,0.406078241206549
PCSprout,C,BRR,PCSprout.C,0.407440289686931
PCSprout,C,BRR,PCSprout.C,0.463778612124405
PCSprout,C,BRR,PCSprout.C,0.537063015087928
PCSprout,C,BRR,PCSprout.C,0.575809368578438
PCSprout,C,BRR,PCSprout.C,0.580732066205079
PCSprout,C,BRR,PCSprout.C,0.598203260162214
PCSprout,C,BRR,PCSprout.C,0.579233145715641
PCSprout,C,BRR,PCSprout.C,0.551468338228672
PCSprout,C,BRR,PCSprout.C,0.629608769835685
PCSprout,C,BRR,PCSprout.C,0.52880763366921
PCSprout,C,BRR,PCSprout.C,0.579346616441334
PCSprout,C,BRR,PCSprout.C,0.572795740921033
PCSprout,C,BRR,PCSprout.C,0.5731151063257
PCSprout,C,BRR,PCSprout.C,0.598632470996346
PCSprout,C,BRR,PCSprout.C,0.512022711298171
PCSprout,C,BRR,PCSprout.C,0.539742083439486
PCSprout,C,BRR,PCSprout.C,0.610651508267248
PCSprout,C,BRR,PCSprout.C,0.494643331925742
PCSprout,C,BRR,PCSprout.C,0.551387088654473
PCSprout,C,BRR,PCSprout.C,0.522984506683698
PCSprout,C,BRR,PCSprout.C,0.49849514681962
PCSprout,C,BRR,PCSprout.C,0.465848357221062
PCSprout,C,BRR,PCSprout.C,0.470478577924709
PCSprout,C,BRR,PCSprout.C,0.427393378620813
PCSprout,C,BRR,PCSprout.C,0.515978427184867
PCSprout,C,BRR,PCSprout.C,0.523595623846594
PCSprout,C,BRR,PCSprout.C,0.518246074969631
PCSprout,C,BRR,PCSprout.C,0.527477758424681
PCSprout,C,BRR,PCSprout.C,0.556084465603633
PCSprout,C,BRR,PCSprout.C,0.564882198433812
PCSprout,C,BRR,PCSprout.C,0.535711942412912
PCSprout,C,BRR,PCSprout.C,0.565347440069194
PCSprout,C,BRR,PCSprout.C,0.548753404419018
PCSprout,C,BRR,PCSprout.C,0.552589541781942
PCSprout,C,BRR,PCSprout.C,0.507421828929882
PCSprout,C,BRR,PCSprout.C,0.536066148888517
PCSprout,C,BRR,PCSprout.C,0.522878573378679
PCSprout,C,BRR,PCSprout.C,0.544880356969802
PCSprout,C,BRR,PCSprout.C,0.554358529418269
PCSprout,C,BRR,PCSprout.C,0.56647876296231
PCSprout,C,BRR,PCSprout.C,0.553521254803603
PCSprout,C,BRR,PCSprout.C,0.523150168102463
PCSprout,C,BRR,PCSprout.C,0.517119339607425
PCSprout,C,BRR,PCSprout.C,0.50625640132911
PCSprout,C,BRR,PCSprout.C,0.474480823713864
PCSprout,C,BRR,PCSprout.C,0.481760330342117
PCSprout,C,BRR,PCSprout.C,0.434286298194634
PCSprout,C,BRR,PCSprout.C,0.468722319968723
PCSprout,C,BRR,PCSprout.C,0.50335700639404
PCSprout,C,BRR,PCSprout.C,0.485553193581884
PCSprout,C,BRR,PCSprout.C,0.550136641766596
PCSprout,C,BRR,PCSprout.C,0.538177620207472
PCSprout,C,BRR,PCSprout.C,0.585744380479993
PCSprout,C,BRR,PCSprout.C,0.563263261065277
PCSprout,C,BRR,PCSprout.C,0.591334038997405
PCSprout,C,BRR,PCSprout.C,0.60227414995278
PCSprout,C,BRR,PCSprout.C,0.578820157841701
PCSprout,C,BRR,PCSprout.C,0.497338819776661
PCSprout,C,BRR,PCSprout.C,0.548287495544474
PCSprout,C,BRR,PCSprout.C,0.526735358165143
PCSprout,C,BRR,PCSprout.C,0.514386129312887
PCSprout,C,BRR,PCSprout.C,0.44302858217885
PCSprout,C,BRR,PCSprout.C,0.442990759562529
PCSprout,C,BRR,PCSprout.C,0.461638435698351
PCSprout,C,BRR,PCSprout.C,0.533133983734466
PCSprout,C,BRR,PCSprout.C,0.565122894077278
PCSprout,C,BRR,PCSprout.C,0.525115040312034
PCSprout,C,BRR,PCSprout.C,0.539190952621738
PCSprout,C,BRR,PCSprout.C,0.496918536268541
PCSprout,C,BRR,PCSprout.C,0.515794697087732
PCSprout,C,BRR,PCSprout.C,0.56479824475117
PCSprout,C,BRR,PCSprout.C,0.552916542795852
PCSprout,C,BRR,PCSprout.C,0.63113976564596
PCSprout,C,BRR,PCSprout.C,0.617312004442598
PCSprout,C,BRR,PCSprout.C,0.59395975014272
PCSprout,C,BRR,PCSprout.C,0.59471259651107
PCSprout,C,BRR,PCSprout.C,0.528351147052725
PCSprout,C,BRR,PCSprout.C,0.454804080065511
PCSprout,C,BRR,PCSprout.C,0.515503158452328
PCSprout,C,BRR,PCSprout.C,0.513533968462678
PCSprout,C,BRR,PCSprout.C,0.542883156352355
PCSprout,C,BRR,PCSprout.C,0.49084986998027
PCSprout,C,BRR,PCSprout.C,0.52405199862569
PCSprout,C,BRR,PCSprout.C,0.588968116718146
PCSprout,C,BRR,PCSprout.C,0.57072080326364
PCSprout,C,BRR,PCSprout.C,0.581510357365887
PCSprout,C,BRR,PCSprout.C,0.57958229473383
PCSprout,C,BRR,PCSprout.C,0.484170528620841
PCSprout,C,BRR,PCSprout.C,0.531082623689605
PCSprout,C,BRR,PCSprout.C,0.488435068395559
PCSprout,C,BRR,PCSprout.C,0.479706674925005
PCSprout,C,BRR,PCSprout.C,0.498782865531355
PCSprout,C,BRR,PCSprout.C,0.509396372577626
PCSprout,C,BRR,PCSprout.C,0.547802912670968
PCSprout,C,BRR,PCSprout.C,0.500572927009996
PCSprout,C,BRR,PCSprout.C,0.519369029663147
PCSprout,C,BRR,PCSprout.C,0.499533993336129
PCSprout,C,BRR,PCSprout.C,0.535987444051685
PCSprout,C,BRR,PCSprout.C,0.552955856083474
PCSprout,C,BRR,PCSprout.C,0.453445714582444
PCSprout,C,BRR,PCSprout.C,0.447443117123724
PCSprout,C,BRR,PCSprout.C,0.531540466816025
PCSprout,C,BRR,PCSprout.C,0.520222327553055
PCSprout,C,BRR,PCSprout.C,0.561223514022019
PCSprout,C,BRR,PCSprout.C,0.59986991102099
